,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
YER137C,-2.045,-2.5300000000000002,-4.519999999999999,-6.980000000000001,-5.965,-4.0649999999999995,-2.8720000000000008,-3.2649999999999997,-2.81,-2.7,-3.21,-1.8699999999999999,-3.0,-2.685,-2.505,-4.820000000000001,-4.4,-5.425000000000001,-6.015,-5.190000000000001,-5.3900000000000015,-3.5450000000000004,-1.925,-1.7949999999999995,-2.8699999999999997,-3.8049999999999997,-5.485,-2.745,-2.5950000000000006,-2.2100000000000004,-2.7500000000000004
YHR108W,-2.6449999999999996,-3.6149999999999998,-3.7649999999999997,-7.529999999999999,-6.159999999999999,-7.159999999999999,-7.995000000000002,-5.1,-4.595,-4.494999999999999,-6.705,-4.365,-3.3899999999999997,-1.9949999999999999,-3.294999999999999,-3.225,-8.339999999999998,-8.665,-5.085000000000001,-4.545,-3.2550000000000003,-4.1499999999999995,-5.68,-4.0649999999999995,-4.174999999999999,-4.944999999999999,-5.765,-3.495,-4.795,-4.155,-3.9450000000000003
YIL114C,-4.565,-4.05,-5.125,-4.404999999999999,-2.8449999999999998,-3.1450000000000005,-0.7599999999999999,-1.4000000000000001,-3.045000000000001,-2.935,-3.2199999999999998,-5.305000000000001,-5.3100000000000005,-4.975,-7.255,-6.515000000000002,-4.9799999999999995,-4.56,-4.85,-5.365,-4.315,-5.3149999999999995,-4.595000000000001,-2.6299999999999994,-3.2949999999999995,-6.225,-6.385000000000001,-7.989999999999999,-7.38,-4.050000000000001,-1.2950000000000004
YMR091C,-6.284999999999998,-4.354999999999999,-3.6049999999999995,-3.4899999999999998,-2.675,-3.1049999999999995,-1.8349999999999997,-2.685,-3.375,-1.395,-0.28500000000000003,-0.195,-0.12999999999999998,-1.6750000000000003,-1.53,-2.5200000000000005,-1.6300000000000001,-1.1300000000000003,-1.2950000000000002,-0.585,-2.575,-2.4999999999999996,-3.6700000000000004,-3.8050000000000006,-3.1599999999999997,-3.2649999999999997,-3.7949999999999995,-3.0099999999999993,-4.904999999999999,-3.7350000000000003,-6.720000000000001
YAL034C,-6.885000000000001,-3.2950000000000004,-2.434999999999999,-2.7050000000000005,-3.1399999999999997,-5.055000000000001,-3.6400000000000006,-3.100000000000001,-2.8500000000000005,-0.7,-0.8400000000000001,-1.605,-3.2950000000000004,-2.74,-2.8950000000000005,-5.210000000000001,-6.39,-5.65,-3.2749999999999995,-2.77,-3.0900000000000003,-6.5600000000000005,-6.68,-7.2700000000000005,-5.025,-2.8449999999999998,-1.725,-3.065,-3.3000000000000007,-4.965,-4.95
YLR126C,-3.28,-2.5100000000000007,-2.78,-2.67,-4.365,-4.964999999999999,-4.029999999999999,-3.6050000000000004,-4.235000000000001,-4.294999999999999,-3.475,-4.225,-7.9449999999999985,-6.104999999999999,-4.16,-3.045,-3.9850000000000008,-4.435,-2.9149999999999996,-3.454999999999999,-3.5599999999999996,-2.2350000000000003,-3.85,-5.455,-2.38,-4.28,-3.6749999999999994,-3.6199999999999997,-1.215,-4.825,-6.779999999999999
YBR187W,-4.66,-3.9400000000000013,-4.855,-7.800000000000002,-8.595,-9.205,-7.220000000000001,-7.904999999999999,-5.374999999999999,-4.109999999999999,-3.585,-3.4949999999999997,-4.475,-6.295,-4.83,-5.035,-5.75,-6.1899999999999995,-7.779999999999999,-6.529999999999999,-6.545,-5.660000000000001,-3.1800000000000006,-3.6550000000000002,-6.639999999999999,-6.705000000000001,-8.03,-7.790000000000001,-8.14,-6.8199999999999985,-6.644999999999999
YER170W,-3.25,-2.075,-1.575,-5.385,-8.295,-8.475000000000001,-8.190000000000001,-5.73,-3.6699999999999995,-2.075,-2.055,-4.529999999999999,-5.36,-4.455,-3.065,-3.175,-4.9399999999999995,-5.875,-5.64,-4.065,-4.410000000000002,-3.849999999999999,-3.575,-3.3899999999999997,-6.57,-7.580000000000001,-9.565,-7.404999999999999,-6.484999999999999,-8.440000000000001,-6.945
YLR177W,-4.335,-1.8349999999999997,-4.505000000000001,-4.050000000000001,-2.6100000000000003,-2.3400000000000007,-2.6400000000000006,-5.095000000000001,-8.4,-10.104999999999999,-7.574999999999998,-5.3500000000000005,-6.305,-3.0450000000000004,-7.264999999999999,-5.8199999999999985,-4.85,-3.975,-3.1399999999999997,-7.630000000000001,-5.175,-5.3,-5.255000000000001,-7.15,-11.615,-10.545000000000002,-5.620000000000001,-3.185,-3.325,-4.105,-4.575000000000001
YDR074W,-1.4200000000000002,-1.7799999999999998,-1.4550000000000003,-2.395,-2.1500000000000004,-4.230000000000001,-4.479999999999999,-5.119999999999999,-4.484999999999999,-4.4350000000000005,-4.485000000000001,-4.539999999999999,-4.019999999999999,-3.3200000000000003,-3.28,-3.7300000000000004,-5.545000000000001,-6.859999999999999,-5.1899999999999995,-6.8549999999999995,-4.6099999999999985,-2.1849999999999996,-2.28,-2.12,-2.57,-3.4799999999999995,-4.1450000000000005,-4.160000000000001,-3.5349999999999993,-2.805,-3.785
YBL069W,-2.775,-2.085,-3.2550000000000003,-4.680000000000001,-5.515,-4.61,-6.635,-4.494999999999999,-6.055,-6.180000000000001,-5.715,-3.3699999999999997,-1.495,-1.17,-2.4450000000000003,-4.555,-4.959999999999999,-3.965,-2.895,-1.24,-0.4,-3.71,-2.965,-4.72,-5.575,-3.6950000000000003,-4.0,-3.5549999999999997,-4.65,-5.36,-6.625
YNR046W,-3.0099999999999993,-3.565,-4.74,-3.85,-1.7050000000000005,-3.1250000000000004,-4.590000000000001,-6.409999999999999,-5.695000000000001,-4.075,-6.784999999999999,-5.7749999999999995,-6.3500000000000005,-4.485,-5.8549999999999995,-9.579999999999998,-9.280000000000001,-6.425,-6.3999999999999995,-3.915,-0.51,-0.51,-3.2449999999999997,-3.5100000000000002,-3.5849999999999995,-2.555,-1.5049999999999997,-2.26,-2.57,-6.6,-6.685
YDL121C,-1.5200000000000002,-2.7499999999999996,-3.375,-3.6949999999999994,-5.125000000000001,-5.24,-2.71,-4.904999999999999,-3.0099999999999993,-4.999999999999999,-5.45,-5.924999999999999,-4.129999999999999,-2.9450000000000003,-2.0200000000000005,-1.725,-3.45,-3.1799999999999993,-2.4850000000000003,-5.379999999999998,-4.975,-6.3100000000000005,-6.16,-4.7299999999999995,-3.78,-3.505,-3.53,-5.889999999999999,-3.5599999999999996,-3.79,-2.905
YML009C,-1.8299999999999996,-3.21,-5.5649999999999995,-6.659999999999998,-5.9300000000000015,-3.845,-4.4399999999999995,-5.66,-6.94,-9.215,-6.955000000000001,-4.425,-3.535,-2.3149999999999995,-2.715,-5.234999999999999,-6.3500000000000005,-6.175,,,,,,,,,,,,,
YNL234W,-4.035,-1.5299999999999998,-3.5149999999999997,-3.974999999999999,-4.195,-6.725000000000001,-7.269999999999999,-2.0700000000000003,-2.99,-2.01,-3.7900000000000005,-3.6300000000000012,-2.68,-2.875,-2.8799999999999994,-6.335000000000001,-7.375,-4.199999999999999,-5.750000000000001,-4.275,-3.475,-5.985000000000001,-5.000000000000001,-3.9899999999999998,-4.915000000000001,-5.899999999999998,-4.465,-4.4350000000000005,-4.585000000000001,-5.365,-5.6
YPL060W,-3.6849999999999996,-2.885,-1.025,-1.7,-3.4799999999999995,-6.17,-7.094999999999999,-4.61,-4.51,-4.085,-4.364999999999999,-3.875000000000001,-4.154999999999999,-3.2949999999999995,-3.1899999999999995,-3.165,-2.9650000000000007,-4.95,-4.744999999999999,-5.9,-5.805,-6.510000000000001,-6.88,-7.074999999999998,-5.6000000000000005,-4.574999999999999,-3.6400000000000006,-4.955,-4.9750000000000005,-4.205,-4.24
YKR068C,-5.385000000000001,-5.410000000000001,-4.345000000000001,-1.325,-1.0399999999999998,-1.4500000000000002,-1.65,-3.46,-5.160000000000001,-7.925,-6.23,-4.424999999999999,-2.4800000000000004,-3.0,-2.830000000000001,-4.430000000000001,-6.804999999999998,-4.555,-2.6049999999999995,-4.265,-5.305,-6.065,-6.079999999999999,-5.049999999999999,-4.98,-4.14,-3.475,-3.6449999999999996,-0.6900000000000001,-1.65,-1.8699999999999999
YGL206C,-5.130000000000001,-5.174999999999999,-4.06,-4.725,-5.1,-3.9199999999999995,-3.4200000000000004,-3.8800000000000003,-2.5300000000000002,-2.95,-5.605,-5.425,-5.469999999999999,-5.3050000000000015,-6.175,-3.255,-1.9300000000000002,-4.784999999999999,-6.37,-9.125000000000002,-4.465000000000002,-4.65,-6.125000000000001,-5.31,-4.345,-2.4299999999999997,-4.115,-3.65,-4.38,-3.375,-6.180000000000001
YPR154W,-2.95,-2.7900000000000005,-3.4550000000000005,-3.7099999999999995,-4.445,-5.83,-6.050000000000001,-3.6400000000000006,-1.7849999999999997,-3.9850000000000008,-4.330000000000001,-5.05,-6.734999999999999,-4.3149999999999995,-3.8649999999999993,-5.575000000000001,-3.474999999999999,-3.9449999999999994,-5.79,-5.88,-5.464999999999999,-6.154999999999999,-4.654999999999999,-5.869999999999999,-3.6399999999999997,-4.3500000000000005,-5.904999999999999,-5.795,-6.455,-6.295000000000001,-3.8699999999999997
YIL089W,-5.95,-4.590000000000001,-5.380000000000001,-4.845000000000001,-4.43,-3.6049999999999995,-4.470000000000001,-3.53,-3.125000000000001,-4.38,-2.5000000000000004,-0.32,-0.89,-0.53,-3.2600000000000002,-3.9800000000000004,-2.79,-2.77,-2.745,-1.6600000000000001,-0.7849999999999999,-1.3049999999999997,-3.04,-5.7,-5.279999999999999,-2.6149999999999998,-1.395,-2.815,-3.565,-4.415,-4.050000000000001
YJL140W,-4.42,-4.985000000000001,-3.78,-1.4449999999999998,-3.3699999999999997,-4.889999999999999,-5.744999999999999,-6.195,-4.295000000000001,-2.4150000000000005,-1.85,-4.415000000000001,-5.554999999999999,-4.825,-5.865,-5.515,-5.215000000000001,-6.75,-7.594999999999999,-3.404999999999999,-2.65,-0.325,-0.9149999999999998,-2.1550000000000007,-2.3150000000000004,-2.6950000000000003,-2.205,-2.66,-2.0149999999999997,-2.9100000000000006,-2.2950000000000004
YKL077W,-2.0749999999999997,-0.62,-0.7849999999999999,-4.19,-5.695,-6.209999999999999,-5.384999999999998,-5.58,-4.555000000000001,-5.115,-5.17,-6.365,-6.135000000000001,-5.295,-4.015000000000001,-7.13,-5.1400000000000015,-5.4,-7.590000000000001,-3.830000000000001,-7.08,-6.610000000000002,-6.445,-6.865,-4.415000000000001,-2.7250000000000005,-1.6350000000000002,-3.3650000000000007,-6.034999999999999,-5.205,-3.69
YDL122W,-4.444999999999999,-1.6400000000000001,-2.2600000000000002,-4.66,-5.074999999999999,-4.200000000000001,-3.7599999999999993,-1.44,-0.655,-0.97,-2.2950000000000004,-2.5000000000000004,-2.165,-5.42,-1.8700000000000003,-1.3299999999999998,-3.0249999999999995,-3.775,-5.070000000000001,-3.7300000000000004,-2.855,-3.3549999999999995,-3.164999999999999,-5.065,-2.925,-2.795,-4.015,-5.004999999999999,-4.7749999999999995,-4.810000000000001,-4.46
YPR192W,-3.01,-2.1799999999999997,-3.6550000000000002,-7.575,-8.41,-6.665000000000001,-3.2849999999999993,-1.5450000000000002,-3.015,-4.17,-5.075000000000001,-5.634999999999999,-6.09,-6.095000000000001,-7.865000000000002,-5.97,-6.76,-5.965,-6.17,-8.795,-8.04,-7.004999999999998,-7.300000000000002,-9.545,-7.08,-5.924999999999999,-6.919999999999999,-5.8149999999999995,-3.7250000000000005,-3.7250000000000005,-5.504999999999999
YPL176C,-4.715000000000001,-6.909999999999999,-4.119999999999999,-2.6449999999999996,-2.2199999999999998,-2.7850000000000006,-2.67,-3.66,-5.525,-5.659999999999999,-5.665,-6.6,-4.984999999999999,-6.644999999999999,-6.290000000000001,-4.984999999999999,-4.959999999999999,-3.9449999999999994,-3.465,-3.1100000000000003,-2.0400000000000005,-3.585,-2.525,-2.6300000000000003,-4.34,-4.245,-4.255000000000001,-5.07,-3.62,-4.26,-3.1550000000000002
YKL014C,-5.42,-5.709999999999999,-4.415,-1.58,-1.6750000000000003,-3.97,-4.035,-4.2299999999999995,-3.875,-4.165000000000001,-3.85,-4.25,-3.1349999999999993,-2.63,-4.575000000000001,-4.3100000000000005,-5.104999999999999,-5.575,-6.075,-5.385000000000001,-2.795,-2.3600000000000003,-1.535,-1.22,-3.085,-4.31,-4.6800000000000015,-4.720000000000001,-5.865,-5.0,-5.87
YBR006W,-1.275,-0.6449999999999999,-4.069999999999999,-4.375000000000001,-3.5100000000000002,-3.6849999999999996,-2.9899999999999993,-3.839999999999999,-6.159999999999999,-7.205,-7.37,-7.19,-7.659999999999998,-3.825,-7.2700000000000005,-6.765000000000001,-7.255,-4.574999999999999,-1.9600000000000002,-0.265,-1.33,-3.5099999999999993,-3.5699999999999994,-2.6999999999999997,-2.829999999999999,-2.565,-3.505,-2.46,-2.8449999999999998,-3.4799999999999995,-5.1899999999999995
YPR073C,-2.5299999999999994,-4.14,-4.640000000000001,-4.9350000000000005,-9.940000000000001,-7.539999999999999,-6.015,-4.19,-1.8549999999999998,-2.2749999999999995,-3.095,-3.7049999999999996,-3.1149999999999993,-5.405000000000001,-6.574999999999998,-5.700000000000001,-5.42,-4.24,-4.485,-2.375,-1.7,-0.7450000000000001,-0.66,-0.20999999999999996,-1.8350000000000002,-3.5199999999999996,-3.4900000000000007,-3.5449999999999995,-2.6900000000000004,-1.9799999999999993,-3.1349999999999993
YLR167W,-4.090000000000001,-5.130000000000001,-5.94,-4.0,-4.72,-2.7,-2.4200000000000004,-3.6949999999999994,-5.525,-4.175,-5.1049999999999995,-5.675,-5.440000000000001,-5.055,-4.635,-3.2349999999999994,-2.4949999999999997,-2.7149999999999994,-3.7699999999999996,-9.555,-6.29,-0.1,-5.645,-0.85,-1.9350000000000005,-0.7600000000000002,-1.1,-6.419999999999999,-6.8149999999999995,-6.864999999999999,-5.8599999999999985
YDR384C,-5.840000000000002,-7.15,-5.165000000000001,-3.835,-3.7199999999999998,-7.664999999999999,-8.855,-9.335,-8.629999999999999,-6.455,-5.960000000000002,-3.8,-3.45,-4.615,-4.295,-6.0550000000000015,-5.355,-7.065,-6.779999999999999,-5.115000000000001,-4.360000000000001,-8.125,-4.77,-1.1800000000000002,-8.905,-9.05,-6.23,-5.909999999999999,-1.7950000000000004,-3.79,-6.185
YGL210W,-2.8900000000000006,-3.335000000000001,-5.209999999999999,-4.5600000000000005,-4.0,-5.545,-6.960000000000001,-4.05,-3.1850000000000005,-2.9100000000000006,-1.9950000000000003,-4.795,-6.755,-5.37,-4.26,-2.1799999999999997,-1.2,-1.3349999999999997,-3.5799999999999996,-3.575,-3.9799999999999995,-4.609999999999999,-5.505,-9.374999999999996,-9.559999999999999,-8.685000000000002,-5.635,-2.5,-2.46,-4.195,-2.9899999999999998
YPL125W,-5.130000000000001,-4.46,-4.2250000000000005,-3.37,-3.45,-2.4200000000000004,-4.0,-4.879999999999999,-3.41,-4.99,-6.35,-5.089999999999998,-2.425,-1.0399999999999998,-1.6700000000000004,-3.275,-4.3,-4.03,-4.375000000000001,-4.925,-4.334999999999999,-4.155,-3.9900000000000007,-3.2800000000000002,-3.469999999999999,-5.9,-4.565,-5.1049999999999995,-3.12,-2.3649999999999998,-2.355
YCL008C,-8.250000000000002,-7.175,-6.484999999999999,-7.4,-4.959999999999999,-4.0200000000000005,-4.715000000000001,-4.835,-5.370000000000001,-1.9149999999999998,-2.8950000000000005,-2.08,-3.5200000000000005,-5.565,-6.194999999999999,-4.835,-5.215,-2.1349999999999993,-5.6499999999999995,-5.874999999999998,-6.985000000000001,-9.23,-7.590000000000002,-7.6,-7.784999999999999,-7.489999999999999,-0.9600000000000002,-1.8699999999999999,-1.425,-2.335,-3.3949999999999987
YGR023W,-2.9550000000000005,-1.29,-5.344999999999999,-6.5,-5.4,-5.535,-3.97,-3.65,-5.019999999999998,-5.51,-4.464999999999999,-2.3150000000000004,-1.305,-2.05,-5.255000000000001,-2.98,-4.75,-4.485000000000001,-4.01,-3.88,-1.465,-1.6299999999999997,-1.4600000000000002,-1.29,-0.725,-1.1199999999999999,-1.48,-1.9899999999999998,-1.54,-2.78,-3.925
YHR195W,-6.275000000000001,-6.225,-5.389999999999999,-5.784999999999999,-4.6450000000000005,-4.229999999999999,-3.225,-3.555000000000001,-5.089999999999999,-5.209999999999999,-5.2,-2.995,-3.4200000000000004,-2.5100000000000007,-2.8600000000000003,-3.84,-3.6449999999999996,-3.2449999999999997,-6.350000000000001,-6.675,-7.029999999999999,-4.885,-6.325,-1.9600000000000004,-3.165,-3.7949999999999995,-4.154999999999999,-2.985,-1.1400000000000001,-3.71,-5.205
YBR137W,-5.045,-2.65,-4.029999999999999,-4.74,-4.049999999999999,-3.4200000000000004,-5.41,-4.550000000000001,-4.654999999999999,-3.539999999999999,-3.5099999999999993,-4.295,-2.2,-2.1350000000000002,-3.56,-2.9999999999999996,-2.8549999999999995,-6.43,-3.5550000000000006,-3.8400000000000007,-6.25,-6.83,-4.9399999999999995,-5.199999999999999,-3.165,-2.2649999999999997,-3.19,-3.5100000000000002,-4.505000000000001,-4.8549999999999995,-4.185
YGL004C,-1.9300000000000004,-2.5699999999999994,-3.94,-2.9000000000000004,-1.9300000000000002,-1.9650000000000003,-2.9799999999999995,-2.6149999999999998,-1.705,-1.15,-2.7,-3.5800000000000005,-4.6899999999999995,-5.905000000000001,-5.855000000000001,-6.255000000000001,-4.9399999999999995,-4.085,-3.570000000000001,-5.49,-3.785,-3.9799999999999995,-2.4949999999999997,-2.975,-2.435,-4.430000000000001,-5.654999999999999,-7.055,-5.804999999999999,-6.525,-4.155
YKR075C,-3.6700000000000004,-3.04,-2.8199999999999994,-2.6449999999999996,-2.695,-0.465,-0.355,-0.765,-1.6749999999999996,-3.0949999999999998,-5.2299999999999995,-4.37,-4.805000000000001,-4.225,-3.650000000000001,-4.749999999999999,-4.160000000000001,-6.519999999999999,-6.419999999999999,-6.889999999999999,-4.5249999999999995,-4.175,-8.97,-8.040000000000001,-8.685,-7.025,-2.7049999999999996,-3.0850000000000004,-2.5750000000000006,-3.4450000000000003,-4.28
YBL097W,-0.8800000000000001,-1.5100000000000002,-1.9450000000000003,-3.975,-4.08,-2.1700000000000004,-2.4100000000000006,-2.5300000000000002,-2.96,-0.385,-1.11,-2.6450000000000005,-3.6400000000000006,-3.2600000000000007,-3.1750000000000003,-3.3600000000000003,-4.0,-3.6149999999999998,-3.2599999999999993,-2.825,-2.7350000000000003,-5.67,-5.615,-5.715000000000001,-3.9800000000000013,-4.659999999999998,-5.2,-6.36,-6.17,-4.275,-5.1850000000000005
YDR231C,-6.94,-4.74,-1.4849999999999999,-4.385,-6.905000000000001,-7.924999999999999,-6.165000000000001,-7.075000000000001,-5.340000000000001,-4.880000000000001,-5.970000000000001,-4.505,-4.34,-5.99,-5.889999999999999,-4.82,-4.94,-5.875,-7.365,-6.69,-8.58,-6.529999999999999,-6.565,-5.145,-8.049999999999999,-9.9,-7.83,-7.57,-5.440000000000001,-5.250000000000001,-4.979999999999999
YPR180W,-1.6300000000000001,-3.0949999999999998,-4.435,-4.175,-4.765,-6.76,-7.169999999999999,-5.419999999999999,-3.65,-5.155,-4.92,-4.8549999999999995,-5.6499999999999995,-5.15,-4.890000000000001,-5.774999999999999,-7.765000000000001,-7.5699999999999985,-5.255000000000001,-5.0200000000000005,-6.045,-5.909999999999998,-6.205000000000001,-5.765,-5.315000000000002,-3.8050000000000006,-1.8049999999999997,-3.55,-4.765,-3.05,-2.67
YCL038C,-2.82,-2.4199999999999995,-1.7049999999999996,-1.305,-0.195,-2.6399999999999997,-4.345000000000001,-4.8950000000000005,-2.915,-4.15,-4.260000000000001,-2.6000000000000005,-3.2399999999999998,-2.675,-5.505000000000001,-4.360000000000001,-4.130000000000001,-5.01,-4.335,-6.734999999999999,-7.6949999999999985,-6.119999999999999,-4.395,-2.885,-3.685000000000001,-2.6600000000000006,-2.2249999999999996,-2.52,-1.8649999999999998,-2.33,-2.4750000000000005
YOL164W-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YML028W,-3.3150000000000004,-1.0250000000000001,-5.3100000000000005,-11.009999999999998,-9.374999999999998,-8.24,-6.5,-6.635000000000001,-6.755,-5.704999999999999,-3.59,-2.325,-1.9600000000000002,-0.54,-2.769999999999999,-3.474999999999999,-5.0249999999999995,-3.9549999999999996,-8.44,-5.745,-3.3049999999999997,-5.715000000000001,-5.034999999999998,-9.045000000000002,-7.450000000000001,-5.315000000000001,-5.250000000000002,-7.574999999999998,-4.4,-2.925,-5.025000000000001
YJL192C,-2.895,-3.525,-6.194999999999999,-10.575,-9.544999999999998,-5.750000000000001,-7.024999999999999,-5.735000000000001,-4.835,-4.159999999999999,-3.439999999999999,-2.915,-1.4849999999999999,-2.6950000000000003,-3.2399999999999993,-3.2849999999999993,-2.255000000000001,-3.715,-5.124999999999999,-5.615,-6.015000000000001,-6.09,-4.35,-3.794999999999999,-4.334999999999999,-2.77,-4.17,-3.2950000000000004,-3.900000000000001,-3.8099999999999987,-2.75
YDR423C,-2.6549999999999994,-4.705,-3.835,-4.364999999999999,-3.25,-2.605,-3.165,-6.500000000000002,-5.0,-4.57,-4.4,-3.9349999999999996,-5.614999999999999,-7.084999999999999,-7.815,-8.445000000000002,-7.075,-4.160000000000001,-2.5300000000000002,-2.93,-3.8200000000000003,-4.345000000000001,-4.460000000000002,-1.1084999999999998,-0.7699999999999998,-2.835,-3.9499999999999993,-4.085,-3.0349999999999997,-2.9250000000000003,-2.26
YIL107C,-2.525000000000001,-3.345,-3.79,-3.54,-3.415,-3.34,-2.19,-3.25,-3.02,-4.635,-5.775,-5.9350000000000005,-3.9849999999999994,-2.4349999999999996,-2.6050000000000004,-2.9699999999999998,-2.2150000000000003,-2.7600000000000002,-2.9750000000000005,-2.5149999999999997,-4.51,-6.195000000000001,-7.325,-5.83,-6.899999999999999,-4.479999999999999,-3.2199999999999998,-2.335,-2.8000000000000003,-2.105,-3.4549999999999996
YGL213C,-5.534999999999999,-6.050000000000002,-5.36,-6.505,-6.345,-3.4199999999999995,-4.674999999999999,-5.975,-5.764999999999999,-5.039999999999999,-3.35,-3.3550000000000004,-3.97,-2.7099999999999995,-2.249999999999999,-1.7499999999999996,-2.79,-4.9399999999999995,-5.67,-5.594999999999999,-5.194999999999999,-6.789999999999999,-6.2299999999999995,-4.635000000000001,-4.545,-3.3050000000000006,-4.74,-4.449999999999999,-2.195,-3.6450000000000005,-3.085
YOR149C,-6.799999999999999,-7.43,-4.075,-6.8149999999999995,-6.790000000000001,-4.385,-2.805,-3.065,-4.385,-4.010000000000001,-2.4150000000000005,-3.8649999999999998,-4.494999999999999,-5.179999999999998,-4.9799999999999995,-4.495,-5.505,-7.590000000000001,-6.359999999999999,-2.8750000000000004,-3.7699999999999996,-4.8149999999999995,-4.595,-1.8850000000000002,-2.735,-3.3850000000000002,-3.91,-3.6449999999999987,-2.1500000000000004,-1.515,-1.9299999999999997
YKL008C,-0.295,-2.1950000000000003,-2.835,-3.5450000000000004,-4.885000000000002,-5.0,-5.205,-6.475,-7.460000000000001,-6.924999999999999,-4.515000000000001,-3.4599999999999995,-2.3500000000000005,-3.7349999999999994,-4.635,-2.4449999999999994,-2.775,-3.05,-3.4650000000000007,-4.5,-3.1550000000000002,-3.84,-4.320000000000001,-5.080000000000001,-5.315,-4.249999999999998,-2.54,-4.575,-2.755,-2.66,-4.05
YOR117W,-5.364999999999999,-4.094999999999999,-4.1850000000000005,-4.185,-5.299999999999999,-3.17,-2.9400000000000004,-3.0599999999999996,-3.8900000000000006,-2.91,-3.655,-3.554999999999999,-3.3049999999999997,-3.505,-4.585,-3.6950000000000003,-1.16,-0.8700000000000001,0.0,-0.53,-3.2700000000000005,-6.01,-6.934999999999998,-3.475,-2.925,-0.125,-2.1499999999999995,-2.934999999999999,-5.069999999999999,-5.109999999999999,-6.710000000000001
YDR148C,-5.1,-5.5,-5.804999999999999,-4.135,-6.55,-6.8549999999999995,-6.365,-6.42,-3.3199999999999994,-4.050000000000001,-3.5149999999999992,-4.079999999999999,-4.98,-4.08,-2.9400000000000004,-3.13,-1.2250000000000003,-1.22,-0.525,-1.435,-3.4899999999999998,-4.640000000000001,-5.335,-6.534999999999999,-5.174999999999999,-3.4349999999999996,-5.084999999999999,-5.659999999999999,-4.26,-5.3900000000000015,-2.3749999999999996
YNR015W,-8.444999999999999,-9.895,-10.91,-8.85,-10.395,-9.055,-10.504999999999999,-11.530000000000003,-7.305,-5.115,-2.975,-2.525,-3.0549999999999997,-4.704999999999999,-2.5150000000000006,-4.15,-4.35,-5.215,-6.475,-7.239999999999999,-5.24,-4.665,-2.59,-5.245000000000001,-4.83,-6.5699999999999985,-7.56,-8.465,-6.255,-4.56,-5.365
YDR503C,-3.7,-2.6750000000000003,-2.785,-2.7650000000000006,-4.01,-4.455,-3.1250000000000004,-3.915,-4.725,-5.995000000000001,-4.775,-5.425,-5.165000000000001,-3.13,-4.6899999999999995,-3.5149999999999997,-5.500000000000001,-5.880000000000001,-5.370000000000002,-8.010000000000002,-5.46,-4.985000000000001,-6.045,-6.125,-4.96,-4.52,-3.035,-2.465,-4.935,-4.575,-4.8149999999999995
YDR377W,-2.45,-4.11,-3.38,-3.4349999999999996,-4.115,-3.925,-5.124999999999999,-4.2299999999999995,-3.84,-5.355,-3.729999999999999,-6.1,-4.055000000000001,-6.660000000000001,-6.885,-4.619999999999999,-3.9750000000000005,-4.93,-6.58,-9.175,-7.515000000000001,-8.065000000000001,-5.915,-5.5,-4.694999999999999,-3.810000000000001,-4.425,,,,
YDR060W,-4.015,-2.704999999999999,-2.755,-2.6999999999999997,-2.5149999999999997,-2.5,-1.815,-1.5350000000000001,-1.3250000000000002,-4.4399999999999995,-3.7900000000000005,-3.375,-2.455,-2.1799999999999997,-4.0249999999999995,-6.449999999999998,-6.545,-5.300000000000001,-4.484999999999999,-3.5149999999999997,-4.8999999999999995,-5.030000000000002,-3.465,-5.155,-4.960000000000002,-5.145000000000001,-3.0949999999999998,-2.7899999999999996,-2.2749999999999995,-2.0899999999999994,-4.154999999999999
YDL207W,-6.24,-4.5649999999999995,-6.8050000000000015,-6.3100000000000005,-4.525,-6.2749999999999995,-2.5599999999999996,-2.46,-2.745,-2.7399999999999998,-2.5550000000000006,-5.140000000000001,-4.569999999999999,-4.630000000000001,-2.34,-2.8500000000000005,-4.03,-4.500000000000001,-4.63,-3.625,-3.314999999999999,-2.8449999999999998,-1.9,-3.4699999999999998,-3.4499999999999993,-2.63,-1.7899999999999998,-1.145,-2.0100000000000002,-2.2299999999999995,-2.7350000000000003
YJL129C,-4.580000000000001,-6.265000000000001,-5.155,-2.3799999999999994,-2.0449999999999995,-2.27,-5.0550000000000015,-6.244999999999999,-4.350000000000001,-5.210000000000001,-4.199999999999999,-1.7550000000000001,-2.38,-0.9650000000000001,-1.045,-0.5900000000000001,-0.8100000000000002,-1.46,-0.915,-1.2349999999999999,-1.115,-1.3599999999999999,-3.53,-5.004999999999999,-8.08,-7.489999999999999,-3.2800000000000002,-3.6100000000000003,-3.8550000000000004,-1.4449999999999998,-3.5
YNR059W,-5.984999999999999,-2.6750000000000003,-1.4649999999999994,-1.5849999999999997,-1.5600000000000003,-3.9549999999999996,-4.734999999999999,-3.7000000000000006,-3.53,-5.15,-6.17,-4.62,-5.74,-5.63,-4.845000000000001,-5.120000000000001,-3.0,-1.64,-2.7600000000000007,-3.3949999999999996,-3.7049999999999996,-3.775,-3.249999999999999,-3.5149999999999997,-3.4500000000000006,-3.045000000000001,-3.4499999999999993,-3.45,-3.315,-3.495,-4.32
