Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"RRT1","YBL048W","below threshold","13.79","3.91404","below threshold","24.197","below threshold","5.07698","below threshold","18.36","#N/A","23.9426","cytosol","19.56","1.41","0","6.31","cytosol","16.51","1.19","0","3.71","cytosol","17.13","1.24","0","","below threshold","below threshold","14.16","1.02673","0","2.42061","Identified in a screen for mutants with increased levels of rDNA transcription; dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data"
"SDD1","YEL057C","","","","below threshold","17.6733","below threshold","4.90938","below threshold","19.2354","#N/A","22.7804","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function involved in telomere maintenance; target of UME6 regulation"
"MEI4","YER044C-A","below threshold","15.99","3.98475","below threshold","13.6867","below threshold","4.21125","below threshold","19.8338","#N/A","22.7166","cytosol","17.9","1.11","0","7.78","cytosol","18.04","1.12","0","3.33","cytosol","14.58","0.91","0","","below threshold","below threshold","18.1542","1.13481","0","3.06262","Meiosis-specific protein involved in double-strand break formation during meiotic recombination; required for chromosome synapsis and production of viable spores"
"LDB18","YLL049W","","","","below threshold","26.3291","below threshold","7.64311","below threshold","19.3839","below threshold","23.2045","","","","","","","","","","","","","","","","","","","","","",""
"YAR023C","YAR023C","below threshold","17.37","4.72579","below threshold","19.9685","nucleus","5.00579","below threshold","19.8356","#N/A","22.1817","cytosol","16.02","0.92","0","5.62","cytosol","13.11","0.75","0","2.46","cytosol","15.49","0.89","0","","below threshold","below threshold","14.6814","0.844877","0","1.96043","Putative integral membrane protein, member of DUP240 gene family"
"CHL4","YDR254W","below threshold","16.01","3.73192","below threshold","16.457","below threshold","5.64377","punctate","18.9453","#N/A","22.9891","cytosol","18.19","1.13","0","6.03","cytosol","19.96","1.24","0","3.23","cytosol","17.25","1.07","0","","below threshold","below threshold","16.8309","1.05039","0","2.34898","Outer kinetochore protein required for chromosome stability, interacts with kinetochore proteins Ctf19p, Ctf3p, and Iml3p; exhibits a two-hybrid interaction with Mif2p; association with CEN DNA requires Ctf19p"
"YPL038W-A","YPL038W-A","","","","below threshold","17.7336","ambiguous","7.02303","below threshold","19.4598","#N/A","20.9747","","","","","","","","","","","","","","","","","","","","","",""
"YER175W-A","YER175W-A","","","","below threshold","14.4835","below threshold","4.62026","ambiguous","17.6737","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"YFR045W","YFR045W","below threshold","16.1","","below threshold","13.1901","mitochondria","7.32214","below threshold","15.9035","below threshold","21.9444","cytosol","16.09","0.99","0","","cytosol","14.58","0.9","0","","cytosol","16.77","1.04","0","","","","","","","","Putative mitochondrial transport protein; null mutant is viable, exhibits decreased levels of chitin and normal resistance to calcofluor white"
"YGR204C-A","YGR204C-A","","","","below threshold","19.7304","below threshold","4.76868","below threshold","20.8858","#N/A","24.9973","","","","","","","","","","","","","","","","","","","","","",""
"YPR108W-A","YPR108W-A","","","","below threshold","13.5569","below threshold","4.43568","below threshold","19.5516","#N/A","24.1486","","","","","","","","","","","","","","","","","","","","","",""
"STP2","YHR006W","below threshold","15.82","4.28144","below threshold","14.3655","below threshold","4.72795","below threshold","19.7274","#N/A","26.2432","cytosol","16.52","1.04","0","5.72","cytosol","16.67","1.05","0","4.07","cytosol","16.42","1.03","0","","below threshold","below threshold","16.967","1.07162","0","2.74644","Transcription factor, activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes"
"SFG1","YOR315W","cytosol","18.15","5.30026","below threshold","27.3179","below threshold","5.70774","below threshold","23.9801","#N/A","24.3844","cytosol","19.2","1.05","0","5.62","cytosol","19.69","1.08","0","3.96","cytosol","18","0.99","0","","cytosol","cytosol","22.0587","1.21459","0","3.36083","Nuclear protein, putative transcription factor required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate"
"YBR109W-A","YBR109W-A","","","","below threshold","0","missing","0","below threshold","18.6133","#N/A","24.2813","","","","","","","","","","","","","","","","","","","","","",""
"YBR063C","YBR063C","below threshold","18.65","4.4874","below threshold","27.6826","mitochondria","6.37827","below threshold","16.1938","#N/A","25.4179","cytosol","15.04","0.8","0","6.11","cytosol","17.62","0.94","0","2.84","cytosol","14.9","0.79","0","","below threshold","below threshold","18.7184","1.00319","0","2.24058","Putative protein of unknown function; YBR063C is not an essential gene"
"MDJ2","YNL328C","mitochondria","24.01","6.2584","below threshold","24.5177","cytosol","9.67708","below threshold","19.1763","below threshold","24.9734","mitochondria","21.83","0.9","0","7.37","mitochondria","18.81","0.78","-1","4.43","mitochondria","19.14","0.79","0","","mitochondria","mitochondria","18.7909","0.782385","0","3.20499","Constituent of the mitochondrial import motor associated with the presequence translocase; function overlaps with that of Pam18p; stimulates the ATPase activity of Ssc1p to drive mitochondrial import; contains a J domain"
"MIH1","YMR036C","below threshold","16.39","3.62597","below threshold","0","nucleus","14.4771","below threshold","21.0581","below threshold","27.6949","cytosol","15.99","0.97","0","6.32","cytosol","17.43","1.06","0","3.45","cytosol","15.4","0.93","0","","below threshold","below threshold","17.0265","1.03858","0","2.14173","Protein tyrosine phosphatase involved in cell cycle control; regulates the phosphorylation state of Cdc28p; homolog of S. pombe cdc25"
"SPL2","YHR136C","cytosol","20.53","4.82935","below threshold","21.1345","punctate,vacuole","9.08196","below threshold","18.4512","below threshold","23.6292","cytosol","18.49","0.9","0","5.91","cytosol","16.34","0.79","0","2.7","cytosol","16.22","0.78","0","","cytosol","cytosol","17.1643","0.835494","0","2.23987","Protein with similarity to cyclin-dependent kinase inhibitors; downregulates low-affinity phosphate transport during phosphate limitation; overproduction suppresses a plc1 null mutation; GFP-fusion protein localizes to the cytoplasm"
"MTM1","YGR257C","mitochondria","17.95","4.98356","below threshold","0","mitochondria","43.3322","punctate,mitochondria","20.2232","mitochondria","27.7151","mitochondria","19.72","1.09","0","6.62","mitochondria","17.79","0.99","0","3.46","mitochondria","15.86","0.88","0","","mitochondria","mitochondria","16.4395","0.9156","0","2.31937","Mitochondrial protein of the mitochondrial carrier family, involved in activating mitochondrial Sod2p probably by facilitating insertion of an essential manganese cofactor"
"YDR340W","YDR340W","below threshold","16.41","","below threshold","0","below threshold","5.55025","ambiguous","16.9018","#N/A","24.0762","cytosol","17.84","1.08","0","","cytosol","15.94","0.97","0","","cytosol","15.09","0.91","0","","","","","","","","Putative protein of unknown function"
"DSE1","YER124C","","","","below threshold","24.3968","below threshold","4.62983","ambiguous","20.4683","#N/A","23.2053","","","","","","","","","","","","","","","","","","","","","",""
"SHU2","YDR078C","below threshold","16.04","3.95751","below threshold","0","nucleus","16.4888","below threshold","20.8687","below threshold","25.0183","cytosol","18.01","1.12","0","5.97","cytosol","14.58","0.9","0","3.23","cytosol","18.46","1.15","0","","below threshold","below threshold","16.9782","1.05798","0","4.56928","Protein involved in a Rad51p-, Rad54p-dependent pathway for homologous recombination repair, important for error-free repair of spontaneous and induced DNA lesions to protect the genome from mutation; associates with Shu1p, Psy3p, and Csm2p"
"YPL222C-A","YPL222C-A","","","","below threshold","12.1744","below threshold","4.18259","below threshold","18.9304","#N/A","24.4455","","","","","","","","","","","","","","","","","","","","","",""
"DIF1","YLR437C","nucleus","49.91","13.1808","below threshold","0","nucleus","124.197","nucleus","30.884","nucleus","53.4577","nucleus","33.24","0.66","0","16.38","cytosol","","","0","","nucleus","24.02","0.48","-1","","nucleus","nucleus","35.7433","0.716069","0","6.63072","Protein that regulates the nuclear localization of ribonucleotide reductase Rnr2p and Rnr4p subunits; phosphorylated by Dun1p in response to DNA damage and degraded; N-terminal half has similarity to S. pombe Spd1 protein"
"RRN10","YBL025W","below threshold","14.96","3.99325","below threshold","60.3416","punctate","10.0899","punctate,nucleus","28.2091","below threshold","23.4708","cytosol","15.99","1.06","0","5.72","cytosol","16.94","1.13","0","2.96","cytosol","27.27","1.82","0","","below threshold","below threshold","15.2873","1.02149","0","1.86907","Protein involved in promoting high level transcription of rDNA, subunit of UAF (upstream activation factor) for RNA polymerase I"
"ARP10","YDR106W","below threshold","16.43","3.97578","below threshold","20.3125","below threshold","8.68264","below threshold","18.4686","below threshold","23.4489","cytosol","18.04","1.09","0","5.71","cytosol","17.23","1.04","0","3.9","cytosol","16.66","1.01","0","","below threshold","below threshold","16.621","1.0108","0","2.83854","Component of the dynactin complex, localized to the pointed end of the Arp1p filament; may regulate membrane association of the complex"
"POA1","YBR022W","below threshold","18.93","4.6913","below threshold","0","cytosol","200.445","cytosol","37.0093","cytosol","63.7442","cytosol","14.1","0.74","0","5.39","cytosol","16.83","0.88","0","3.47","cytosol","16.44","0.86","0","","below threshold","below threshold","17.3486","0.916306","0","2.33708","Phosphatase that is highly specific for ADP-ribose 1''-phosphate, a tRNA splicing metabolite; may have a role in regulation of tRNA splicing"
"YDL114W","YDL114W","cytosol","18.44","","below threshold","13.6438","cytosol,nucleus","14.4597","below threshold","18.2778","below threshold","23.7904","cytosol","17.89","0.97","0","","cytosol","16.62","0.9","0","","cytosol","15.66","0.84","0","","","","","","","","Putative protein of unknown function with similarity to acyl-carrier-protein reductases; YDL114W is not an essential gene"
"YCR050C","YCR050C","below threshold","15.44","","below threshold","14.0798","below threshold","4.34949","below threshold","13.742","#N/A","0","cytosol","16.65","1.07","0","","cytosol","16.41","1.06","0","","cytosol","17.31","1.12","0","","","","","","","","Non-essential protein of unknown function; deletion mutant is synthetically sick or lethal with alpha-synuclein"
"TRM9","YML014W","cytosol","27.74","7.74237","below threshold","0","cytosol","132.507","cytosol","46.2049","#N/A","0","cytosol","23.54","0.84","0","8.09","cytosol","26.47","0.95","0","4.67","cytosol","21.25","0.76","0","","cytosol","cytosol","25.1823","0.907485","0","3.9769","tRNA methyltransferase, catalyzes esterification of modified uridine nucleotides in tRNA(Arg3) and tRNA(Glu), likely as part of a complex with Trm112p; deletion confers resistance to zymocin"
"SPT16","YGL207W","nucleus","127.67","37.525","below threshold","0","nucleus","172.546","nucleus","90.2854","#N/A","0","nucleus","107.26","0.84","0","26.31","nucleus","137.48","1.07","0","31.82","nucleus","92.64","0.72","0","","nucleus","nucleus","131.956","1.0335","0","30.3052","Subunit of the heterodimeric FACT complex (Spt16p-Pob3p), facilitates RNA Polymerase II transcription elongation through nucleosomes by destabilizing and then reassembling nucleosome structure"
"YML116W-A","YML116W-A","","","","below threshold","18.9719","below threshold","5.00828","below threshold","17.5307","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"YDR042C","YDR042C","below threshold","19.04","","below threshold","17.9363","below threshold","5.1362","punctate,mitochondria","17.5854","#N/A","0","cytosol","14.44","0.75","0","","cytosol","16.18","0.85","0","","cytosol","17.22","0.9","0","","","","","","","","Putative protein of unknown function; expression is increased in ssu72-ts69 mutant"
"YPL152W-A","YPL152W-A","","","","below threshold","17.3871","below threshold","4.54953","cytosol","18.5853","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"CUE3","YGL110C","","","","below threshold","12.2158","cytosol","113.194","below threshold","17.9748","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"YOR062C","YOR062C","below threshold","17.25","4.50258","below threshold","20.2807","below threshold","5.22455","below threshold","18.7822","#N/A","0","cytosol","16.61","0.96","0","5.01","cytosol","17.08","0.98","0","3.46","cytosol","13.89","0.8","0","","below threshold","below threshold","17.12","0.991869","0","2.88762","Protein of unknown function; similar to YKR075Cp and Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS"
"YGR079W","YGR079W","below threshold","15.39","","below threshold","15.7777","below threshold","4.96157","below threshold","15.3629","#N/A","0","cytosol","13.81","0.89","0","","cytosol","18.17","1.18","0","","cytosol","28.53","1.85","0","","","","","","","","Putative protein of unknown function; YGR079W is not an essential gene"
"CBS2","YDR197W","mitochondria","20.6","4.82737","below threshold","19.9791","below threshold","5.79846","below threshold","21.1707","#N/A","","mitochondria","19.84","0.96","0","5.16","nucleus","","","0","","nucleus","","","","","mitochondria","mitochondria","23.997","1.1643","0","3.8621","Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes, acts on the COB mRNA 5'-untranslated leader"
"SLM6","YBR266C","","","","below threshold","21.2014","below threshold","5.44573","missing","","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"YBR298C-A","YBR298C-A","","","","below threshold","17.7577","below threshold","4.61136","below threshold","18.2993","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"MRX1","YER077C","","","","below threshold","12.3159","below threshold","0","below threshold","18.2831","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"MSW1","YDR268W","mitochondria","23.8","6.07163","below threshold","13.5253","missing","","below threshold","19.2009","#N/A","","mitochondria","29.39","1.23","0","9.53","mitochondria","26.48","1.11","0","4.5","mitochondria","43.98","1.84","1","","mitochondria","mitochondria","23.2632","0.977189","0","3.69882","Mitochondrial tryptophanyl-tRNA synthetase"
"YPR160C-A","YPR160C-A","","","","below threshold","13.265","punctate","0","below threshold","17.0812","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"YEL008W","YEL008W","below threshold","17.25","","below threshold","14.7857","ER,vacuole","4.81102","below threshold","18.8018","#N/A","23.0521","cytosol","15.14","0.87","0","","cytosol","15.18","0.88","0","","cytosol","16.93","0.98","0","","","","","","","","Hypothetical protein predicted to be involved in metabolism"
"YNL339W-B","YNL339W-B","","","","below threshold","13.3635","cell periphery,vacuole","4.42245","below threshold","20.4447","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"CBP6","YBR120C","mitochondria","61","14.6392","below threshold","15.6798","vacuole","0","below threshold","18.9726","#N/A","","mitochondria","53.36","0.87","0","22.8","mitochondria","56.8","0.93","0","10.21","mitochondria","79.61","1.3","0","","mitochondria","mitochondria","53.7133","0.880377","0","8.33885","Mitochondrial translational activator of the COB mRNA; phosphorylated"
"RMR1","YGL250W","below threshold","17.23","3.21603","below threshold","20.5792","missing","","below threshold","20.8319","#N/A","","cytosol","18.08","1.04","0","7.22","cytosol","13.23","0.76","0","2.7","cytosol","14.47","0.83","0","","below threshold","below threshold","17.205","0.99802","0","2.19644","Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus"
"SLX8","YER116C","nucleus","17.93","4.61811","below threshold","16.0037","nucleus","4.76963","below threshold","16.6529","#N/A","29.9195","nucleus","18.77","1.04","0","5.36","nucleus","17.86","0.99","0","3.86","nucleus","25.92","1.44","0","","nucleus","nucleus","17.8166","0.993143","0","2.64442","Subunit of the Slx5-Slx8 SUMO-targeted ubiquitin ligase (STUbL) complex; stimulated by prior attachment of SUMO to the substrate; contains a C-terminal RING domain"
"RPL24B","YGR148C","cytosol","704.45","159.005","below threshold","15.1982","cytosol","8.1897","punctate","17.9118","cytosol","77.0135","cytosol","552.11","0.78","0","213.69","cytosol","599.86","0.85","0","124.81","cytosol","410.09","0.58","0","","cytosol","cytosol","637.969","0.905615","0","98.6578","Ribosomal protein L30 of the large (60S) ribosomal subunit, nearly identical to Rpl24Ap and has similarity to rat L24 ribosomal protein; not essential for translation but may be required for normal translation rate"
"YAL037C-A","YAL037C-A","","","","below threshold","20.8008","below threshold","77.8254","below threshold","17.2221","below threshold","23.1717","","","","","","","","","","","","","","","","","","","","","",""
"LCL1","YPL056C","below threshold","15.69","4.31277","below threshold","13.7273","below threshold","92.321","below threshold","16.0546","below threshold","21.6184","cytosol","18.06","1.15","0","8.43","cytosol","15.53","0.99","0","2.79","cytosol","16.02","1.02","0","","below threshold","below threshold","15.5285","0.98944","0","2.57057","Putative protein of unknown function; deletion mutant is fluconazole resistant"
"YNL184C","YNL184C","","","","below threshold","14.0235","missing","9.20608","below threshold","19.4634","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"LAP2","YNL045W","cytosol","41.07","11.517","below threshold","13.8122","below threshold","85.3324","below threshold","17.0778","below threshold","23.598","cytosol","60.38","1.46","1","25.67","cytosol","51.96","1.26","0","8.9","cytosol","53.37","1.29","0","","cytosol","cytosol","53.1265","1.29328","0","13.5855","Leucyl aminopeptidase yscIV (leukotriene A4 hydrolase) with epoxide hydrolase activity, metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus"
"YLR264C-A","YLR264C-A","","","","below threshold","13.9655","below threshold","18.002","below threshold","18.1806","below threshold","22.8507","","","","","","","","","","","","","","","","","","","","","",""
"PCL2","YDL127W","below threshold","17.32","","below threshold","16.9071","below threshold","","below threshold","19.9012","below threshold","21.7075","cytosol","16.51","0.95","0","","cytosol","16.95","0.97","0","","cytosol","16.62","0.95","0","","","","","","","","Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; localizes to sites of polarized cell growth"
"JID1","YPR061C","below threshold","16.62","3.86508","below threshold","17.5162","missing","74.2021","missing","0","#N/A","","cytosol","16.58","0.99","0","5.45","cytosol","18.11","1.08","0","3.1","cytosol","16.92","1.01","0","","below threshold","below threshold","17.1363","1.03104","0","2.42747","Probable Hsp40p co-chaperone, has a DnaJ-like domain and appears to be involved in ER-associated degradation of misfolded proteins containing a tightly folded cytoplasmic domain; inhibits replication of Brome mosaic virus in S. cerevisiae"
"YMR175W-A","YMR175W-A","","","","below threshold","15.7078","below threshold","","below threshold","19.8545","below threshold","21.1897","","","","","","","","","","","","","","","","","","","","","",""
"YOL155W-A","YOL155W-A","","","","below threshold","16.1421","below threshold","33.8753","below threshold","18.7564","below threshold","22.1454","","","","","","","","","","","","","","","","","","","","","",""
"LRP1","YHR081W","below threshold","16.16","3.68261","below threshold","12.9854","missing","73.922","below threshold","18.5808","below threshold","21.2649","cytosol","15.92","0.98","0","5.33","cytosol","16.39","1.01","0","2.4","cytosol","14.24","0.88","0","","below threshold","below threshold","16.5802","1.02579","0","3.01953","Nuclear exosome-associated nucleic acid binding protein; involved in RNA processing, surveillance, degradation, tethering, and export; homolog of mammalian nuclear matrix protein C1D involved in regulation of DNA repair and recombination"
"YOR072W-B","YOR072W-B","","","","below threshold","15.0593","below threshold","14.7873","below threshold","15.5195","below threshold","23.0085","","","","","","","","","","","","","","","","","","","","","",""
"YNL067W-B","YNL067W-B","","","","below threshold","15.9283","below threshold","8.31593","below threshold","21.4483","below threshold","20.3075","","","","","","","","","","","","","","","","","","","","","",""
"ARO80","YDR421W","nucleus","16.97","4.70722","below threshold","13.4049","nucleus","29.422","below threshold","19.7382","nucleus","23.1146","nucleus","19.58","1.15","0","6.91","nucleus","16.96","0.99","0","4.02","nucleus","18.39","1.08","0","","nucleus","nucleus","16.9662","0.999157","0","2.87482","Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids"
"AEP3","YPL005W","below threshold","16.59","3.71923","below threshold","24.3975","below threshold","28.9718","below threshold","21.0812","below threshold","21.2228","cytosol","15.4","0.92","0","6.6","cytosol","18.41","1.1","0","3.73","cytosol","15.95","0.96","0","","below threshold","below threshold","15.9549","0.961211","0","3.3695","Peripheral mitochondrial inner membrane protein, located on the matrix face of the membrane; stabilizes the bicistronic AAP1-ATP6 mRNA encoding subunits 6 and 8 of the ATP synthase complex"
"YGL193C","YGL193C","below threshold","14.94","","below threshold","24.3108","below threshold","29.919","below threshold","20.8751","below threshold","20.6927","cytosol","17.04","1.14","0","","cytosol","16.43","1.09","0","","cytosol","21.94","1.46","0","","","","","","","","Haploid-specific gene repressed by a1-alpha2, turned off in sir3 null strains, absence enhances the sensitivity of rad52-327 cells to campothecin almost 100-fold"
"ATP20","YPR020W","mitochondria","31.64","14.7441","below threshold","14.1627","mitochondria","70.5717","below threshold","17.7905","below threshold","20.6293","mitochondria","24.46","0.77","0","14.94","mitochondria","22.05","0.69","-1","5.37","mitochondria","45.77","1.44","1","","mitochondria","mitochondria","23.5523","0.744366","0","6.62732","Subunit g of the mitochondrial F1F0 ATP synthase; reversibly phosphorylated on two residues; unphosphorylated form is required for dimerization of the ATP synthase complex"
"YMR001C-A","YMR001C-A","","","","below threshold","17.5706","missing","8.13559","missing","0","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"YNR075C-A","YNR075C-A","","","","below threshold","16.3298","below threshold","11.4489","below threshold","19.4689","below threshold","22.5461","","","","","","","","","","","","","","","","","","","","","",""
"THI3","YDL080C","below threshold","16.88","4.1237","below threshold","17.1535","missing","49.5433","missing","","#N/A","","cytosol","17.11","1.01","0","5.64","cytosol","17.35","1.02","0","2.68","cytosol","16.2","0.95","0","","below threshold","below threshold","17.4944","1.03608","0","2.56694","Probable alpha-ketoisocaproate decarboxylase, may have a role in catabolism of amino acids to long-chain and complex alcohols; required for expression of enzymes involved in thiamine biosynthesis"
"YEL030C-A","YEL030C-A","","","","below threshold","16.2499","below threshold","15.9715","below threshold","19.2292","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"RDS2","YPL133C","nucleus","19.94","4.73307","below threshold","13.3925","missing","8.52945","below threshold","17.4562","#N/A","0","nucleus","20.01","1","0","6.53","nucleus","19","0.95","0","2.83","nucleus","18.54","0.92","0","","nucleus","nucleus","24.3439","1.22031","0","4.45849","Zinc cluster transcriptional activator involved in conferring resistance to ketoconazole"
"RPL21A","YBR191W","cytosol","441.32","147.037","below threshold","14.5087","missing","29.5085","below threshold","15.2757","#N/A","","cytosol","328.26","0.74","0","209.16","cytosol","310.57","0.7","0","58.04","cytosol","109.14","0.24","-1","","cytosol","cytosol","591.304","1.33982","0","146.58","Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl21Bp and has similarity to rat L21 ribosomal protein"
"RPL33A","YPL143W","","","","below threshold","13.9996","below threshold","23.4961","below threshold","12.885","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"SPG5","YMR191W","below threshold","15.03","3.44284","below threshold","12.2858","missing","81.4326","punctate","20.7282","#N/A","0","cytosol","16.8","1.11","0","5.94","cytosol","17.05","1.13","0","3.1","cytosol","16.49","1.09","0","","below threshold","below threshold","16.4678","1.09503","0","3.03765","Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources"
"YGR240C-A","YGR240C-A","","","","below threshold","14.6527","below threshold","34.9222","below threshold","18.4619","below threshold","22.6482","","","","","","","","","","","","","","","","","","","","","",""
"RIB5","YBR256C","below threshold","16.97","4.09015","below threshold","13.7978","below threshold","7.06944","below threshold","18.9982","below threshold","24.4484","cytosol","17.23","1.01","0","6.87","cytosol","15.04","0.88","0","2.53","cytosol","16.54","0.97","0","","below threshold","below threshold","16.7612","0.987556","0","3.40799","Riboflavin synthase; catalyzes the last step of the riboflavin biosynthesis pathway"
"YIL060W","YIL060W","below threshold","16.28","4.39319","below threshold","16.6489","below threshold","20.0513","below threshold","16.8235","below threshold","19.7701","cytosol","15.57","0.95","0","5.22","cytosol","15.15","0.93","0","2.84","cytosol","17.56","1.07","0","","below threshold","below threshold","15.7639","0.968185","0","2.22934","Putative protein of unknown function; mutant accumulates less glycogen than does wild type; null mutation results in a decrease in plasma membrane electron transport; YIL060W is not an essential gene"
"FLC3","YGL139W","below threshold","15.53","4.11209","below threshold","15.0648","missing","4.33221","below threshold","17.1553","#N/A","26.3164","cytosol","17.8","1.14","0","5.42","cytosol","15.41","0.99","0","2.72","cytosol","17.05","1.09","0","","below threshold","below threshold","16.2265","1.04432","0","1.87306","Putative FAD transporter, similar to Flc1p and Flc2p; localized to the ER"
"MTL1","YGR023W","cytosol","19.89","5.54389","below threshold","18.7525","vacuole","7.51514","below threshold","17.1792","#N/A","28.8913","cytosol","21.65","1.08","0","11.31","cytosol","20.87","1.04","0","4.6","cytosol","24.12","1.21","0","","cytosol","cytosol","20.1011","1.01035","0","5.01245","Protein with both structural and functional similarity to Mid2p, which is a plasma membrane sensor required for cell integrity signaling during pheromone-induced morphogenesis; suppresses rgd1 null mutations"
"CDA2","YLR308W","below threshold","16.37","3.67207","below threshold","13.1669","vacuole","25.5565","below threshold","17.7202","#N/A","20.4708","cytosol","15.24","0.93","0","4.71","cytosol","16.63","1.01","0","2.97","cytosol","21.94","1.34","0","","below threshold","below threshold","17.8357","1.08886","0","2.73124","Chitin deacetylase, together with Cda1p involved in the biosynthesis ascospore wall component, chitosan; required for proper rigidity of the ascospore wall"
"YFL067W","YFL067W","below threshold","14.59","","below threshold","19.901","cell periphery,vacuole","6.79874","below threshold","18.2114","#N/A","19.5371","cytosol","14.57","0.99","0","","cytosol","13.78","0.94","0","","cytosol","16.98","1.16","0","","","","","","","","Protein of unknown function, down-regulated at low calcium levels"
"EMA17","YIL029C","","","","below threshold","14.038","below threshold","5.09362","below threshold","17.9662","#N/A","22.9156","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)"
"FMP49","YER038W-A","","","","below threshold","18.1017","below threshold","7.15965","below threshold","18.8269","below threshold","23.9884","","","","","","","","","","","","","","","","","","","","","",""
"MIN10","YFR032C-B","","","","below threshold","16.5299","below threshold","5.37217","below threshold","19.8851","#N/A","23.2053","","","","","","","","","","","","","","","","","","","","","",""
"MIN7","YBR201C-A","","","","below threshold","21.4918","below threshold","4.96389","below threshold","16.673","#N/A","25.7319","","","","","","","","","","","","","","","","","","","","","",""
"RBH1","YJL181W","","","","below threshold","19.1301","below threshold","172.315","below threshold","20.6689","below threshold","20.5789","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; expression is cell-cycle regulated as shown by microarray analysis"
"RCF3","YBR255C-A","","","","below threshold","19.9232","missing","5.44331","below threshold","17.7744","#N/A","24.985","","","","","","","","","","","","","","","","","","","","","",""
"TYC1","YBR296C-A","","","","below threshold","13.9074","missing","4.43846","below threshold","17.6697","#N/A","20.8578","","","","","","","","","","","","","","","","","","","","","",""
