Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"SMM1","YNR015W","below threshold","18.18","4.08873","cytosol,nucleus","32.6856","below threshold","9.52355","below threshold","24.4761","nucleus","38.4148","punctate","15.37","0.84","0","6.45","cytosol","17.59","0.96","0","3.81","cytosol","22.19","1.22","0","","below threshold","below threshold","18.4652","1.01507","0","2.17859","Dihydrouridine synthase, member of a family of dihydrouridine synthases including Dus1p, Smm1p, Dus3p, and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs"
"ADE2","YOR128C","cytosol","90.34","27.8839","cytosol","105.099","cytosol","182.89","cytosol","215.311","#N/A","","cytosol","92.39","1.02","0","42.72","cytosol","111.25","1.23","0","19.74","cytosol","143.85","1.59","1","","cytosol","cytosol","97.4556","1.07869","0","17.3628","Phosphoribosylaminoimidazole carboxylase, catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway; red pigment accumulates in mutant cells deprived of adenine"
"PTP1","YDL230W","cytosol","26.9","6.75368","cytosol","67.8195","cytosol","86.7747","cytosol","29.3881","cytosol","42.0581","cytosol","28.49","1.05","0","7.34","cytosol","23.72","0.88","0","4.8","cytosol","29.41","1.09","0","","cytosol","cytosol","27.0193","1.00405","0","4.84587","Phosphotyrosine-specific protein phosphatase that dephosphorylates a broad range of substrates in vivo, including Fpr3p; localized to the cytoplasm and the mitochondria"
"PSP2","YML017W","cytosol","39.9","7.58628","cytosol","238.439","cytosol","334.704","cytosol","59.5203","cytosol","34.6696","cytosol","50.55","1.26","0","14.13","cytosol","36.8","0.92","0","6.87","cytosol","41.07","1.02","0","","cytosol","cytosol","55.8163","1.39842","1","8.42543","Asn rich cytoplasmic protein that contains RGG motifs; high-copy suppressor of group II intron-splicing defects of a mutation in MRS2 and of a conditional mutation in POL1 (DNA polymerase alpha); possible role in mitochondrial mRNA splicing"
"HIS1","YER055C","","","","cytosol","177.37","missing","","cytosol","333.394","cytosol","59.2176","","","","","","","","","","","","","","","","","","","","","",""
"TRI1","YMR233W","nucleolus","25.06","6.03791","cytosol,punctate","47.3159","nucleus,nucleolus","67.1462","nucleus,nucleolus","23.7516","nucleus,nucleolus","31.6152","nucleolus","22.58","0.9","0","7.6","nucleolus","21.42","0.85","0","4.76","nucleolus","25.02","0.99","0","","nucleolus","nucleolus","24.7815","0.988409","0","4.34915","Non-essential sumoylated protein of unknown function with similarity to components of human SWI/SNF complex including SMRD3; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm, nucleus and nucleolus"
"YKR018C","YKR018C","cytosol","61.06","16.2291","cytosol","156.383","cytosol","277.156","cytosol","48.809","cytosol","52.7294","cytosol","77.35","1.26","0","28.56","cytosol","80.94","1.32","0","16.54","cytosol","87.04","1.42","1","","cytosol","cytosol","70.5883","1.1558","0","11.8377","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus"
"REV7","YIL139C","below threshold","18.11","4.04708","cytosol,nucleus","55.0647","nucleus","94.3451","below threshold","19.9525","#N/A","","cytosol","18.34","1.01","0","6.6","cytosol","14.91","0.82","0","2.02","cytosol","17.44","0.96","0","","below threshold","below threshold","17.6083","0.971995","0","3.51239","Accessory subunit of DNA polymerase zeta, involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair"
"CDC39","YCR093W","below threshold","16.38","4.41181","cytosol","29.806","cytosol","16.9379","punctate","22.0228","cytosol","31.3497","cytosol","14.47","0.88","0","8.79","cytosol","21.66","1.32","0","4.87","cytosol","","","","","below threshold","below threshold","19.0435","1.16219","0","2.62365","Component of the CCR4-NOT complex, which has multiple roles in regulating mRNA levels including regulation of transcription and destabilizing mRNAs by deadenylation; basal transcription factor"
"TPM2","YIL138C","cytosol","65.91","16.3889","cytosol","184.611","cytosol","265.284","cytosol,punctate","94.6505","cytosol","67.2016","cytosol","70.63","1.07","0","33.23","cytosol","66.67","1.01","0","16.81","cytosol","57.58","0.87","0","","cytosol","cytosol","58.1878","0.882666","0","10.6001","Minor isoform of tropomyosin, binds to and stabilizes actin cables and filaments, which direct polarized cell growth and the distribution of several organelles; appears to have distinct and also overlapping functions with Tpm1p"
"SKI8","YGL213C","cytosol","42.4","10.7414","cytosol","130.192","nucleus","148.984","cytosol","65.0741","cytosol","53.9638","cytosol","38.68","0.91","0","10.93","cytosol","39.65","0.93","0","9.03","cytosol","67.81","1.59","1","","cytosol","cytosol","36.0888","0.851048","0","5.21999","Ski complex component and WD-repeat protein, mediates 3'-5' RNA degradation by the cytoplasmic exosome; also required for meiotic double-strand break recombination; null mutants have superkiller phenotype"
"ECM25","YJL201W","","","","cytosol,punctate,bud","47.5661","punctate,bud neck","54.413","below threshold","25.6333","cytosol","36.8978","","","","","","","","","","","","","","","","","","","","","",""
"UBX5","YDR330W","nucleus","25.25","5.98101","cytosol,nucleus","96.2167","nucleus","176.746","nucleus","23.4134","nucleus","35.6449","nucleus","35.97","1.42","1","11.95","nucleus","27.14","1.07","0","8.49","nucleus","26.72","1.05","0","","nucleus","nucleus","26.1101","1.03378","0","3.8908","UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p"
"FSH1","YHR049W","below threshold","18.09","3.98379","cytosol","186.578","cytosol","291.231","cytosol","61.2294","#N/A","0","cytosol","17.55","0.96","0","6.63","cytosol","14.21","0.78","0","3.26","cytosol","15.99","0.88","0","","below threshold","below threshold","17.0962","0.94456","0","3.29851","Putative serine hydrolase that localizes to both the nucleus and cytoplasm; sequence is similar to S. cerevisiae Fsh2p and Fsh3p and the human candidate tumor suppressor OVCA2"
"NMT1","YLR195C","below threshold","14.98","","cytosol","119.884","cytosol","211.047","cytosol","40.884","#N/A","0","cytosol","","","","","cytosol","","","","","cytosol","","","","","","","","","","","N-myristoyl transferase, catalyzes the cotranslational, covalent attachment of myristic acid to the N-terminal glycine residue of several proteins involved in cellular growth and signal transduction"
"PUF2","YPR042C","cytosol","33.11","6.89773","cytosol","35.4284","cytosol","23.0951","punctate","24.9569","#N/A","","cytosol","29.75","0.89","0","8.05","cytosol","41.41","1.25","0","6.43","cytosol","34.93","1.05","0","","cytosol","cytosol","29.5578","0.892484","0","3.9701","Member of the PUF protein family, which is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding membrane-associated proteins"
"AAD10","YJR155W","below threshold","18.88","6.10576","cytosol,punctate","118.464","cytosol","42.0938","below threshold","12.9503","below threshold","27.8265","cytosol","18.54","0.98","0","7.8","cytosol","16.43","0.87","0","4.37","cytosol","17.56","0.92","0","","below threshold","below threshold","18.6296","0.986322","0","2.69258","Putative aryl-alcohol dehydrogenase with similarity to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role"
"IES5","YER092W","nucleus","39.45","8.56723","cytosol,nucleus","83.611","nucleus","75.0194","nucleus","37.0551","nucleus","40.1465","nucleus","33.44","0.84","0","12.57","nucleus","28.27","0.71","0","6.08","nucleus","35.06","0.88","0","","nucleus","nucleus","30.4253","0.771014","0","4.22723","Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions"
"CNA1","YLR433C","below threshold","17.87","4.48584","cytosol","102.877","cytosol","92.44","cytosol","48.3756","cytosol","39.7436","cytosol","17.17","0.96","0","6.37","cytosol","17.05","0.95","0","2.82","cytosol","","","","","below threshold","below threshold","18.1527","1.01548","0","2.47068","Calcineurin A; one isoform (the other is CMP2) of the catalytic subunit of calcineurin, a Ca++/calmodulin-regulated protein phosphatase which regulates Crz1p (a stress-response transcription factor), the other calcineurin subunit is CNB1"
"STB6","YKL072W","cytosol","22.08","4.95535","cytosol","32.6613","cytosol","22.9728","below threshold","21.4932","cytosol","28.8902","cytosol","","","0","","technical problem","","","0","","cytosol","","","","","cytosol","cytosol","","","0","","Protein that binds Sin3p in a two-hybrid assay"
"TRM732","YMR259C","","","","cytosol","87.9047","cytosol","66.9836","cytosol","41.3017","cytosol","41.4197","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YMR259C is not an essential gene"
"UBA3","YPR066W","below threshold","16.51","4.57785","cytosol","36.0425","nucleus","27.1179","below threshold","19.3671","cytosol","29.0257","cytosol","16.99","1.02","0","7.87","cytosol","17.48","1.05","0","2.87","cytosol","","","","","below threshold","below threshold","16.6108","1.00525","0","3.66499","Protein that acts together with Ula1p to activate Rub1p before its conjugation to proteins (neddylation), which may play a role in protein degradation; GFP-fusion protein localizes to the cytoplasm in a punctate pattern"
"MCA1","YOR197W","cytosol","37.96","11.9263","cytosol","148.052","nucleus","244.717","cytosol","69.407","cytosol","61.4888","cytosol","70.04","1.84","1","25.49","cytosol","46.96","1.23","0","7.13","cytosol","33.85","0.89","0","","cytosol","cytosol","37.3438","0.983702","0","7.2086","Putative cysteine protease similar to mammalian caspases; involved in regulation of apoptosis upon hydrogen peroxide treatment; proposed to be involved in cell cycle progression"
"CLB4","YLR210W","","","","cytosol,punctate","25.2155","below threshold","7.8806","punctate","18.8009","below threshold","22.3693","","","","","","","","","","","","","","","","","","","","","",""
"VTS1","YOR359W","below threshold","16.19","3.41025","cytosol","26.7644","cytosol","40.9322","ambiguous","19.0337","cytosol","41.3916","cytosol","17.13","1.05","0","6.9","cytosol","13.9","0.85","0","2.86","cytosol","13.05","0.8","0","","below threshold","below threshold","17.805","1.09905","0","2.5741","Post-transcriptional gene regulator, flap-structured DNA-binding and RNA-binding protein; shows genetic interactions with Vti1p, a v-SNARE involved in cis-Golgi membrane traffic; stimulates Dna2p endonuclease activity; contains a SAM domain"
"NOT3","YIL038C","cytosol","48.71","","cytosol","79.3946","cytosol","23.6416","cytosol","18.7455","cytosol","34.233","cytosol","44.69","0.91","0","","cytosol","49.51","1.01","0","","cytosol","46.17","0.94","0","","","","","","","","Subunit of the CCR4-NOT complex, which is a global transcriptional regulator with roles in transcription initiation and elongation and in mRNA degradation"
"ABZ1","YNR033W","cytosol","29.72","6.71816","cytosol","66.4445","cytosol","83.0868","ambiguous","26.9464","#N/A","","cytosol","30.22","1.01","0","13.43","cytosol","32.73","1.1","0","6.21","cytosol","37.09","1.24","0","","cytosol","cytosol","35.5192","1.19498","0","5.05624","Para-aminobenzoate (PABA) synthase, has similarity to Escherichia coli PABA synthase components PabA and PabB"
"PUF4","YGL014W","cytosol","56.2","13.3964","cytosol","169.398","cytosol","92.0075","cytosol","49.9907","below threshold","26.2677","cytosol","44.75","0.79","0","15.11","cytosol","56.14","0.99","0","7.07","cytosol","34.18","0.6","0","","cytosol","cytosol","58.8904","1.04779","0","10.3282","Member of the PUF protein family, which is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors"
"ADO1","YJR105W","cytosol","369.19","86.3541","cytosol","343.287","missing","","missing","0","#N/A","","cytosol","410.09","1.11","0","106.78","cytosol","393.72","1.06","0","65.08","nucleus","","","","","cytosol","cytosol","395.7","1.07179","0","59.0617","Adenosine kinase, required for the utilization of S-adenosylmethionine (AdoMet); may be involved in recycling adenosine produced through the methyl cycle"
"RPL16A","YIL133C","cytosol","373.13","84.7606","cytosol","89.3101","cytosol","157.968","cytosol","134.693","cytosol","66.7389","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","cytosol","cytosol","","","0","","N-terminally acetylated protein component of the large (60S) ribosomal subunit, binds to 5.8 S rRNA; has similarity to Rpl16Bp, E. coli L13 and rat L13a ribosomal proteins; transcriptionally regulated by Rap1p"
"IRC6","YFR043C","below threshold","16.26","3.61037","cytosol","92.8518","cytosol","133.267","cytosol","26.7484","cytosol","33.3603","cytosol","17.61","1.08","0","5.23","cytosol","15.25","0.93","0","3.67","cytosol","16.36","1","0","","below threshold","below threshold","17.2556","1.06073","0","3.78756","Putative protein of unknown function; null mutant displays increased levels of spontaneous Rad52p foci"
"POL31","YJR006W","nucleus","23.47","5.59234","cytosol,nucleus","76.5637","nucleus","132.996","nucleus","35.3016","#N/A","","nucleus","24.56","1.04","0","8.03","nucleus","22.64","0.96","0","3.78","nucleus","17.97","0.76","-1","","nucleus","nucleus","23.5428","1.0026","0","5.34554","DNA polymerase III (delta) subunit, essential for cell viability; involved in DNA replication and DNA repair"
"POL2","YNL262W","below threshold","14.99","4.20905","cytosol,nucleus","64.451","nucleus","56.147","below threshold","18.7547","cytosol,nucleus","31.8897","cytosol","14.14","0.94","0","5.32","cytosol","19.33","1.28","0","3.76","cytosol","17.08","1.13","0","","below threshold","below threshold","16.4987","1.09971","0","2.03725","Catalytic subunit of DNA polymerase (II) epsilon, a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p"
"GCN2","YDR283C","cytosol","22.1","4.84429","cytosol","58.0209","cytosol","65.4396","below threshold","21.8843","cytosol","44.5616","cytosol","23.85","1.07","0","7.39","cytosol","23.37","1.05","0","3.43","cytosol","21.45","0.97","0","","cytosol","cytosol","27.7495","1.25534","0","3.53215","Protein kinase, phosphorylates the alpha-subunit of translation initiation factor eIF2 (Sui2p) in response to starvation; activated by uncharged tRNAs and the Gcn1p-Gcn20p complex; contributes to DNA damage checkpoint control"
"UBX4","YMR067C","","","","cytosol,nucleus","86.2516","nucleus","113.526","cytosol","38.6394","nucleus","44.612","","","","","","","","","","","","","","","","","","","","","",""
"SMI1","YGR229C","punctate","50.84","12.035","cytosol,punctate","110.334","punctate","156.921","punctate","75.4743","cytosol","46.8678","punctate","49.13","0.96","0","19.84","punctate","63.07","1.24","0","12.64","punctate","22.05","0.43","-1","","vacuole","punctate","61.6717","1.21298","0","6.86521","Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity"
"CMK2","YOL016C","below threshold","16.07","4.02497","cytosol","97.4278","cytosol","135.871","cytosol","38.0035","cytosol","54.0856","cytosol","16.38","1.01","0","5.89","cytosol","18.04","1.12","0","3.51","cytosol","14.66","0.91","0","","below threshold","below threshold","17.2565","1.07287","0","2.26196","Calmodulin-dependent protein kinase; may play a role in stress response, many CA++/calmodulan dependent phosphorylation substrates demonstrated in vitro, amino acid sequence similar to Cmk1p and mammalian Cam Kinase II"
"PGD1","YGL025C","nucleus","27.21","","cytosol,nucleus","70.0395","nucleus","84.5337","nucleus","24.5893","nucleus","34.7432","nucleus","25.68","0.94","0","","nucleus","32.26","1.18","0","","nucleus","31.44","1.15","0","","","","","","","","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor"
"LTP1","YPR073C","cytosol","37.2","9.29932","cytosol","197.211","nucleus","423.128","cytosol","79.5758","cytosol","80.1469","cytosol","37.2","1","0","14.95","cytosol","36.78","0.98","0","8.27","cytosol","22.75","0.61","0","","cytosol","cytosol","38.6976","1.03999","0","8.78012","Protein phosphotyrosine phosphatase of unknown cellular role; activated by adenine"
"SEN15","YMR059W","mitochondria","27.42","5.4186","cytosol,nucleus","41.4955","nucleus","49.3236","mitochondria","26.5669","below threshold","30.8037","mitochondria","21.77","0.79","0","5.64","mitochondria","23.24","0.84","0","4.11","mitochondria","17.2","0.62","-1","","cytosol","mitochondria","24.2121","0.882739","0","3.60965","Subunit of the tRNA splicing endonuclease, which is composed of Sen2p, Sen15p, Sen34p, and Sen54p"
"AYT1","YLL063C","below threshold","16.39","3.66702","cytosol,punctate","32.7786","cytosol","26.1385","below threshold","18.1178","below threshold","24.1162","cytosol","17.02","1.03","0","6.6","cytosol","15.65","0.95","0","3.33","cytosol","13.87","0.84","0","","below threshold","below threshold","17.2282","1.05018","0","3.05316","Acetyltransferase; catalyzes trichothecene 3-O-acetylation, suggesting a possible role in trichothecene biosynthesis"
"YML079W","YML079W","cytosol","27.55","7.73061","cytosol","227.95","cytosol","403.382","ambiguous","23.121","cytosol","78.3952","cytosol","23.74","0.86","0","10.48","cytosol","24.45","0.88","0","5.11","cytosol","25.47","0.92","0","","cytosol","cytosol","26.8715","0.975021","0","3.42209","Non-essential protein of unknown function with structural resemblance to plant storage and ligand binding proteins (canavalin, glycinin, auxin binding protein) and to some enzymes (epimerase, germin); localizes to the nucleus and cytoplasm"
"FUS3","YBL016W","below threshold","16.87","3.74556","cytosol,nucleus","67.156","nucleus","127.687","nucleus","48.6182","#N/A","","cytosol","16.89","1","0","5.3","cytosol","16.77","0.99","0","3.3","cytosol","23.47","1.39","0","","below threshold","below threshold","17.0996","1.01322","0","2.60989","Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its degradation"
"GLK1","YCL040W","below threshold","15.55","3.56418","cytosol","213.18","cytosol","241.029","cytosol","178.766","#N/A","","cytosol","19.71","1.26","0","6.75","cytosol","16.8","1.08","0","3.08","cytosol","16.98","1.09","0","","below threshold","below threshold","16.582","1.06588","0","2.58604","Glucokinase, catalyzes the phosphorylation of glucose at C6 in the first irreversible step of glucose metabolism; one of three glucose phosphorylating enzymes; expression regulated by non-fermentable carbon sources"
"YGK3","YOL128C","cytosol","23.28","","cytosol","48.7492","nucleus","52.3554","below threshold","18.5041","#N/A","","cytosol","17.93","0.77","0","","cytosol","19.74","0.84","0","","cytosol","22.26","0.95","0","","","","","","","","Protein kinase related to mammalian glycogen synthase kinases of the GSK-3 family; GSK-3 homologs (Mck1p, Rim11p, Mrk1p, Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation"
"PKH3","YDR466W","","","","cytosol,bud","50.1889","bud","56.182","below threshold","21.0651","cytosol","33.4723","","","","","","","","","","","","","","","","","","","","","",""
"RGD2","YFL047W","cytosol, bud neck","","7.60542","cytosol,punctate,bud","79.381","punctate,bud","82.9445","bud neck","25.7085","cytosol","37.4513","cytosol, bud neck","22.04","0.65","-1","9.58","cytosol, bud neck","34.52","1.03","0","5.78","punctate","","","","","cytosol, bud neck","cytosol, bud neck","36.6018","1.09325","0","4.3488","GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p"
"NOT5","YPR072W","cytosol","51.18","","cytosol","100.919","cytosol","80.8214","below threshold","29.8092","cytosol","47.6816","cytosol","62.5","1.22","0","","cytosol","60.95","1.19","0","","cytosol","38.39","0.75","0","","","","","","","","Subunit of the CCR4-NOT complex, which is a global transcriptional regulator with roles in transcription initiation and elongation and in mRNA degradation"
"HIS6","YIL020C","cytosol","34.92","8.22615","cytosol","160.452","cytosol","223.65","cytosol","36.1536","cytosol","51.875","cytosol","25.47","0.72","0","7.97","cytosol","36.95","1.05","0","6.2","cytosol","34.28","0.98","0","","cytosol","cytosol","32.3855","0.927194","0","6.15436","Phosphoribosyl-5-amino-1-phosphoribosyl-4-imidazolecarboxiamide isomerase, catalyzes the fourth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts"
"KAP104","YBR017C","nucleus","53.7","13.5526","cytosol,nucleus","106.581","nucleus","151.129","nucleus","71.4266","nucleus","61.7563","nucleus","41.7","0.77","0","17.21","nucleus","50.57","0.94","0","10.45","nucleus","37.52","0.69","0","","nucleus","nucleus","58.5066","1.08924","0","11.2354","Transportin or cytosolic karyopherin beta 2; functions in the rg-nuclear localization signal-mediated nuclear import/reimport of mRNA-binding proteins Nab2p and Hrp1p; regulates asymmetric protein synthesis in daughter cells during mitosis"
"YKL033W-A","YKL033W-A","below threshold","18.75","4.97808","cytosol","146.523","cytosol","359.032","cytosol","23.6055","cytosol","68.5792","cytosol","17.38","0.92","0","5.39","cytosol","18.93","1","0","3.55","cytosol","14.96","0.79","0","","below threshold","below threshold","16.2439","0.866094","0","2.39742","Putative protein of unknown function; similar to uncharacterized proteins from other fungi"
"RPS16A","YMR143W","cytosol","414.75","85.0929","cytosol","164.358","cytosol","193.606","cytosol","254.46","cytosol","70.0078","cytosol","334.62","0.8","0","108.89","cytosol","393.05","0.94","0","47","cytosol","359.54","0.86","0","","cytosol","cytosol","469.504","1.132","0","53.0022","Protein component of the small (40S) ribosomal subunit; identical to Rps16Bp and has similarity to E. coli S9 and rat S16 ribosomal proteins"
"STU2","YLR045C","punctate","35.7","10.5082","cytosol","211.373","punctate,nucleus","372.032","cytosol","82.9491","cytosol","83.5588","punctate","37.5","1.05","0","15.79","punctate","38.04","1.06","0","7.62","punctate","30.79","0.86","0","","punctate","punctate","40.5023","1.13409","0","7.25344","Microtubule-associated protein (MAP) of the XMAP215/Dis1 family; regulates microtubule dynamics during spindle orientation and metaphase chromosome alignment; interacts with spindle pole body component Spc72p"
"ALK2","YBL009W","below threshold","17.57","4.90564","cytosol,nucleus","43.2417","below threshold","12.1084","below threshold","18.6379","below threshold","25.0125","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Protein kinase; accumulation and phosphorylation are periodic during the cell cycle; phosphorylated in response to DNA damage; contains characteristic motifs for degradation via the APC pathway; similar to Alk1p and to mammalian haspins"
"RPP2A","YOL039W","below threshold","16.63","4.11383","cytosol","279.946","cytosol","562.912","cytosol","969.258","#N/A","","cytosol","16.75","1","0","5.66","cytosol","17.21","1.03","0","3.17","cytosol","19.27","1.15","0","","below threshold","below threshold","27.5654","1.65677","1","4.92491","Ribosomal protein P2 alpha, a component of the ribosomal stalk, which is involved in the interaction between translational elongation factors and the ribosome; regulates the accumulation of P1 (Rpp1Ap and Rpp1Bp) in the cytoplasm"
"SBP1","YHL034C","cytosol","284.24","76.4155","cytosol","324.616","cytosol","467.68","cytosol","215.008","#N/A","","cytosol","451.36","1.58","1","129.48","cytosol","366.17","1.28","0","62.33","cytosol","451.63","1.58","1","","cytosol","cytosol","307.881","1.08313","0","68.1395","Putative RNA binding protein; involved in translational repression and found in cytoplasmic P bodies; found associated with small nucleolar RNAs snR10 and snR11"
"SLF1","YDR515W","cytosol","39.59","10.5138","cytosol","51.8626","cytosol","70.2553","cytosol","39.3658","#N/A","","cytosol","36.92","0.93","0","14.9","cytosol","39.59","1","0","7.22","cytosol","22.6","0.57","0","","cytosol","cytosol","39.5824","0.999709","0","5.08341","RNA binding protein that associates with polysomes; proposed to be involved in regulating mRNA translation; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts"
"EAF6","YJR082C","nucleus","24.6","5.50389","cytosol","178.626","nucleus","290.396","punctate,nucleus","23.4165","#N/A","","nucleus","23.11","0.93","0","6.84","nucleus","24.05","0.97","0","4.91","nucleus","23.31","0.94","0","","nucleus","nucleus","20.2431","0.822614","0","3.18732","Subunit of the NuA4 acetyltransferase complex that acetylates histone H4 and NuA3 acetyltransferase complex that acetylates histone H3"
"SPO71","YDR104C","below threshold","16.74","3.59823","cytosol,punctate,nucleus","29.5592","cell periphery,punctate","10.1115","below threshold","21.3823","#N/A","","cytosol","14.75","0.88","0","5.66","cytosol","19.24","1.14","0","3.34","cytosol","16.91","1.01","0","","below threshold","below threshold","18.3204","1.09387","0","2.30079","Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis"
"CTF3","YLR381W","punctate","17.11","4.33974","cytosol,punctate","45.7288","punctate","26.0099","below threshold","19.4967","#N/A","","punctate","19.69","1.15","0","6.59","punctate","20.35","1.18","0","3.45","punctate","17.12","1","0","","punctate","punctate","20.0613","1.1718","0","3.3608","Outer kinetochore protein that forms a complex with Mcm16p and Mcm22p; may bind the kinetochore to spindle microtubules"
"DIM1","YPL266W","","","","cytosol","184.193","nucleus","255.316","below threshold","17.7979","cytosol","60.137","","","","","","","","","","","","","","","","","","","","","",""
"THI20","YOL055C","","","","cytosol","288.837","cytosol","316.722","below threshold","21.4542","cytosol","68.2515","","","","","","","","","","","","","","","","","","","","","",""
"CIN4","YMR138W","below threshold","17.07","3.64782","cytosol","74.2747","cytosol","100.411","below threshold","23.6147","cytosol","45.2866","cytosol","15.69","0.91","0","5.29","cytosol","16.36","0.95","0","4","cytosol","16.33","0.95","0","","below threshold","below threshold","16.7879","0.982927","0","2.80786","GTP-binding protein involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl; regulated by the GTPase-activating protein, Cin2p, the human retinitis pigmentosa 2 (RP2) homolog"
"YIR018C-A","YIR018C-A","","","","cytosol,nucleus","17.1231","below threshold","5.81592","below threshold","17.7825","#N/A","22.1303","","","","","","","","","","","","","","","","","","","","","",""
"YLR030W","YLR030W","","","","cytosol,nucleus","83.9749","nucleus","103.166","ambiguous","18.0759","cytosol,nucleus","41.356","","","","","","","","","","","","","","","","","","","","","",""
"ARC40","YBR234C","below threshold","17.25","4.11691","cytosol,punctate,bud","288.084","punctate,bud neck","419.673","punctate,bud neck","67.0262","cytosol,punctate,bud neck","76.8705","cytosol","15.05","0.87","0","4.46","cytosol","18.91","1.09","0","4","cytosol","23.89","1.38","0","","below threshold","below threshold","17.7744","1.02994","0","3.11516","Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches"
"INM1","YHR046C","cytosol","33.79","9.3943","cytosol","87.2291","missing","","below threshold","17.0836","cytosol","56.4361","cytosol","26.7","0.78","0","11.1","cytosol","35.7","1.05","0","7.44","cytosol","16.48","0.48","0","","cytosol","cytosol","37.2094","1.10077","0","5.53224","Inositol monophosphatase, involved in biosynthesis of inositol and in phosphoinositide second messenger signaling; INM1 expression increases in the presence of inositol and decreases upon exposure to antibipolar drugs lithium and valproate"
"PLP2","YOR281C","cytosol","46.22","11.6975","cytosol","135.585","nucleus","243.74","cytosol","63.9078","cytosol","64.76","cytosol","43.09","0.93","0","16.94","cytosol","50.72","1.09","0","9.54","nucleus","","","","","cytosol","cytosol","51.3826","1.11163","0","8.66825","Essential protein that interacts with the CCT (chaperonin containing TCP-1) complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP"
"SIP5","YMR140W","","","","cytosol","54.8406","cytosol","68.9829","cytosol","30.0988","cytosol","45.3054","","","","","","","","","","","","","","","","","","","","","",""
"TRA1","YHR099W","","","","cytosol,nucleolus","59.1547","nucleus","36.158","nucleus","23.7912","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"RPN4","YDL020C","nucleus","21.1","4.85158","cytosol,nucleus","29.2761","below threshold","5.66054","punctate,nucleus","29.485","#N/A","","nucleus","19.52","0.92","0","7.66","nucleus","28.81","1.36","1","6.47","nucleus","16.94","0.8","-1","","nucleus","nucleus","23.6792","1.12178","0","3.94035","Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses"
"YNL097C-B","YNL097C-B","","","","cytosol,punctate","29.4341","punctate","12.9033","below threshold","20.6303","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
