Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"YPT52","YKR014C","cytosol","67.8","18.1404","punctate,vacuole membrane","106.21","punctate","269.3","vacuole membrane","48.9741","punctate","53.8312","cytosol","82.18","1.21","0","45.63","cytosol","83.9","1.23","0","15.57","cytosol","145.11","2.14","1","","cytosol","cytosol","73.0388","1.0771","0","9.70526","GTPase, similar to Ypt51p and Ypt53p and to mammalian rab5; required for vacuolar protein sorting and endocytosis"
"AVT1","YJR001W","below threshold","18.51","6.21445","vacuole membrane","55.1872","vacuole membrane","44.1346","below threshold","29.0394","vacuole membrane","39.332","cytosol","14.15","0.76","0","5.05","cytosol","16.53","0.89","0","3.09","cytosol","16.76","0.9","0","","below threshold","below threshold","15.2694","0.824682","0","2.81703","Vacuolar transporter, imports large neutral amino acids into the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters"
"GTR1","YML121W","vacuole membrane","32.49","10.2818","cytosol,vacuole membrane","85.1549","cytosol","140.18","vacuole membrane","21.6253","cytosol","39.8367","vacuole membrane","35.11","1.08","0","13.28","vacuole membrane","37.45","1.15","0","10.9","vacuole membrane","54.29","1.67","1","","vacuole membrane","vacuole membrane","33.0525","1.01718","0","6.09255","Cytoplasmic GTP binding protein and negative regulator of the Ran/Tc4 GTPase cycle; component of GSE complex, which is required for sorting of Gap1p; involved in phosphate transport and telomeric silencing; similar to human RagA and RagB"
"CCC1","YLR220W","","","","vacuole membrane","90.0605","vacuole membrane","142.813","vacuole membrane","37.0848","below threshold","28.9597","","","","","","","","","","","","","","","","","","","","","",""
"CDC42","YLR229C","","","","cell periphery,vacuole membrane","257.973","cell periphery,vacuole membrane","391.63","missing","0","ER","51.3285","","","","","","","","","","","","","","","","","","","","","",""
"VPS55","YJR044C","below threshold","18.47","3.45883","punctate,vacuole membrane","87.6079","ER,vacuole","182.895","punctate","34.6547","below threshold","29.3038","cytosol","17.6","0.95","0","6.68","cytosol","15.45","0.83","0","3.13","cytosol","14.87","0.8","0","","below threshold","below threshold","15.8029","0.854975","0","1.81718","Late endosomal protein involved in late endosome to vacuole trafficking; functional homolog of human obesity receptor gene-related protein (OB-RGRP)"
"TOR1","YJR066W","below threshold","14.18","3.33747","cytosol,punctate,vacuole membrane","48.3635","punctate,vacuole membrane","22.3735","below threshold","15.2467","below threshold","27.9893","cytosol","13.75","0.96","0","3.89","cytosol","15.24","1.07","0","3.08","cytosol","16.22","1.14","0","","below threshold","below threshold","13.7799","0.971619","0","1.759","PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that controls growth in response to nutrients by regulating translation, transcription, ribosome biogenesis, nutrient transport and autophagy; involved in meiosis"
"YJR124C","YJR124C","","","","vacuole membrane","89.6691","missing","0","vacuole membrane","19.696","vacuole membrane","37.3918","","","","","","","","","","","","","","","","","","","","","",""
"VBA1","YMR088C","below threshold","15.31","3.58496","vacuole membrane","89.1149","vacuole membrane","148.055","vacuole membrane","27.7898","vacuole membrane","39.9282","cytosol","15.42","1","0","5.11","cytosol","15.33","1","0","3.21","cytosol","16.61","1.08","0","","below threshold","below threshold","15.5693","1.01613","0","3.01927","Permease of basic amino acids in the vacuolar membrane"
"MNR2","YKL064W","below threshold","17.48","4.34153","vacuole membrane","96.8624","below threshold","","missing","0","vacuole membrane","40.0315","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Vacuolar membrane protein required for magnesium homeostasis; putative magnesium transporter; has similarity to Alr1p and Alr2p, which mediate influx of Mg2+ and other divalent cations"
"VMA5","YKL080W","cytosol","41.29","7.63677","vacuole membrane","369.234","cytosol,vacuole membrane","480.995","vacuole membrane","196.79","cytosol","83.0142","cytosol","34.35","0.83","0","9.83","cytosol","42.02","1.01","0","7.44","cytosol","18.85","0.45","0","","cytosol","cytosol","","","0","","Subunit C of the eight-subunit V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane"
"SMF3","YLR034C","ER","44.46","12.3285","vacuole membrane","78.6854","vacuole membrane","108.76","vacuole membrane","48.0108","vacuole membrane","33.9258","ER","35.43","0.79","0","12.09","ER","56.23","1.26","0","12.55","ER","25.41","0.57","-1","","ER","ER","34.4605","0.774948","0","5.06748","Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins"
"VMA6","YLR447C","below threshold","16.12","3.95369","vacuole membrane","0","missing","0","below threshold","25.0789","cytosol","73.2538","cytosol","15.19","0.94","0","6.05","cytosol","18.39","1.14","0","4.44","cytosol","17.53","1.08","0","","below threshold","below threshold","14.3666","0.890784","0","1.47287","Subunit d of the five-subunit V0 integral membrane domain of vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found in the endomembrane system; stabilizes VO subunits; required for V1 domain assembly on the vacuolar membrane"
"VTI1","YMR197C","","","","punctate,vacuole membrane","92.4781","vacuole membrane","186.414","below threshold","25.2561","vacuole membrane","48.7908","","","","","","","","","","","","","","","","","","","","","",""
"YPT7","YML001W","","","","vacuole membrane","189.256","vacuole membrane","330.247","vacuole membrane","63.7021","vacuole membrane","72.2692","","","","","","","","","","","","","","","","","","","","","",""
"YML018C","YML018C","vacuole membrane","63.74","18.5828","vacuole membrane","96.2404","vacuole membrane","100.861","vacuole membrane","32.4184","vacuole membrane","32.5785","vacuole membrane","33.95","0.53","-1","10.45","vacuole membrane","46.47","0.72","0","8.83","vacuole membrane","79.19","1.24","0","","vacuole membrane","vacuole membrane","55.9462","0.877589","0","13.211","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; physical interaction with Atg27p suggests a possible role in autophagy; YML018C is not an essential gene"
"ZRC1","YMR243C","vacuole membrane","117.28","37.5949","vacuole membrane","205.891","vacuole membrane","279.842","vacuole membrane","85.85","vacuole membrane","41.8196","vacuole membrane","83.45","0.71","0","35.08","vacuole membrane","75.79","0.64","-1","18.42","vacuole membrane","127.28","1.08","0","","vacuole membrane","vacuole membrane","91.5986","0.780993","0","15.8985","Vacuolar membrane zinc transporter, transports zinc from the cytosol into the vacuole for storage; also has a role in resistance to zinc shock resulting from a sudden influx of zinc into the cytoplasm"
"VNX1","YNL321W","below threshold","19.49","5.09071","vacuole membrane","47.8447","vacuole membrane","43.0199","ambiguous","15.9438","vacuole membrane","39.3584","cytosol","16.48","0.84","0","5.37","cytosol","17.14","0.87","0","3.78","cytosol","19.23","0.98","0","","below threshold","below threshold","15.8221","0.811565","0","1.99132","Low affinity vacuolar membrane localized monovalent cation/H+ antiporter; member of the calcium exchanger (CAX) family; potential Cdc28p substrate"
"PFA3","YNL326C","below threshold","18.92","","vacuole membrane","45.9588","vacuole","52.1603","below threshold","21.5247","below threshold","25.6073","cytosol","17.88","0.94","0","","cytosol","18.85","0.99","0","","cytosol","18.44","0.97","0","","","","","","","","Palmitoyltransferase for Vac8p, required for vacuolar membrane fusion; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; autoacylates; required for vacuolar integrity under stress conditions"
"PHO91","YNR013C","ER","34.9","","vacuole membrane","118.111","vacuole membrane","88.6482","vacuole membrane","31.8918","#N/A","","ER","","","","","ER","","","","","ER","","","","","","","","","","","Low-affinity phosphate transporter of the vacuolar membrane; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth"
"YVC1","YOR087W","below threshold","16.13","3.82489","vacuole membrane","156.133","ER,vacuole","121.251","vacuole membrane","35.3689","punctate","36.7551","cytosol","18.15","1.12","0","6.9","cytosol","16.43","1.01","0","3.09","cytosol","16.41","1.01","0","","below threshold","below threshold","17.0036","1.05374","0","1.98564","Vacuolar cation channel, mediates release of Ca(2+) from the vacuole in response to hyperosmotic shock"
"ATG21","YPL100W","punctate","26.03","6.25195","punctate,vacuole membrane","103.912","punctate,vacuole membrane","74.7975","vacuole membrane","36.0617","below threshold","33.0096","punctate","32.38","1.24","0","12.77","punctate","26.18","1","0","5.31","punctate","35.38","1.35","1","","punctate","punctate","26.4412","1.01532","0","3.73638","Phosphoinositide binding protein required for vesicle formation in the cytoplasm-to-vacuole targeting (Cvt) pathway; binds both phosphatidylinositol (3,5)-bisphosphate and phosphatidylinositol 3-phosphate; WD-40 repeat protein"
"KTR1","YOR099W","","","","punctate,vacuole membrane","169.726","ER,vacuole","254.012","vacuole","53.1289","below threshold","28.4473","","","","","","","","","","","","","","","","","","","","","",""
"PIN2","YOR104W","punctate,cell periphery","31.58","","vacuole membrane","48.8778","vacuole","44.0364","ambiguous,punctate","20.6739","below threshold","23.4089","punctate,cell periphery","31.65","1","0","","punctate,cell periphery","30.25","0.95","0","","punctate,cell periphery","27.14","0.85","0","","","","","","","","Protein that induces appearance of [PIN+] prion when overproduced; predicted to be palmitoylated"
"VAM3","YOR106W","","","","vacuole membrane","65.1948","vacuole membrane","70.8879","vacuole membrane","26.9847","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"PRM4","YPL156C","punctate","18.04","5.18356","vacuole membrane","46.0866","vacuole","53.9453","below threshold","22.988","below threshold","25.4229","punctate","19.44","1.07","0","9.57","punctate","14.8","0.82","0","3.33","punctate","26.15","1.44","0","","punctate","punctate","16.5192","0.915389","0","3.5577","Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift"
"TCO89","YPL180W","vacuole membrane","25","5.68117","cytosol,vacuole membrane","50.7491","cytosol","27.5308","vacuole membrane","25.6127","cytosol","30.5944","vacuole membrane","26.43","1.05","0","9.59","vacuole membrane","26.22","1.04","0","4.85","vacuole membrane","26.71","1.06","0","","vacuole membrane","vacuole membrane","26.7178","1.06845","0","4.46651","Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p), a complex that regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin"
"COS10","YNR075W","below threshold","15.82","3.78581","vacuole membrane","45.6228","vacuole","44.417","below threshold","16.6863","below threshold","26.0108","cytosol","15.7","0.99","0","6.4","cytosol","18.15","1.14","0","3.51","cytosol","25.93","1.63","0","","below threshold","below threshold","16.5783","1.04769","0","3.56068","Protein of unknown function, member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins"
"VAC7","YNL054W","below threshold","14.82","3.98177","vacuole membrane","52.9029","punctate,vacuole membrane","57.2967","vacuole membrane","21.8441","punctate","47.3614","cytosol","17.69","1.19","0","6.15","cytosol","16.89","1.13","0","3.52","cytosol","19.34","1.3","0","","below threshold","below threshold","14.3086","0.964952","0","2.64981","Integral vacuolar membrane protein involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock"
"HES1","YOR237W","below threshold","18.02","4.90583","punctate,vacuole membrane,bud","80.4268","ER,punctate,bud","81.3513","below threshold","20.3459","cytosol","36.3348","cytosol","14.79","0.82","0","7.12","cytosol","18.05","1","0","3.09","cytosol","14.91","0.82","0","","below threshold","below threshold","16.8984","0.937157","0","4.06812","Protein implicated in the regulation of ergosterol biosynthesis; one of a seven member gene family with a common essential function and non-essential unique functions; similar to human oxysterol binding protein (OSBP)"
"ENV7","YPL236C","vacuole membrane","28.28","8.4377","punctate,vacuole membrane","59.6738","cell periphery,punctate","65.0736","punctate,vacuole membrane","27.2098","below threshold","25.1048","vacuole membrane","26.66","0.94","0","10.48","vacuole membrane","28.34","1","0","5.26","vacuole membrane","53.3","1.88","1","","vacuole membrane","vacuole membrane","28.1569","0.995427","0","5.03314","0"
"YPT53","YNL093W","below threshold","14.6","4.17352","punctate,vacuole membrane","76.7581","punctate,vacuole","123.078","below threshold","21.0996","punctate","39.8913","cytosol","15.32","1.04","0","4.61","cytosol","13.95","0.95","0","2.74","cytosol","16.81","1.15","0","","below threshold","below threshold","14.7473","1.00953","0","1.9485","GTPase, similar to Ypt51p and Ypt52p and to mammalian rab5; required for vacuolar protein sorting and endocytosis"
"YNL115C","YNL115C","below threshold","14.97","4.47556","vacuole membrane","138.125","punctate,vacuole membrane","118.609","vacuole membrane","21.4538","punctate,nuclear periphery","34.39","cytosol","14.1","0.94","0","4.51","cytosol","15.62","1.04","0","2.8","vacuole","22.1","1.47","0","","below threshold","below threshold","15.0054","1.00202","0","1.7105","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL115C is not an essential gene"
"INP54","YOL065C","cytosol","20.35","4.70988","vacuole membrane","85.7666","vacuole membrane","124.887","below threshold","19.8522","vacuole membrane","35.6656","cytosol","15.66","0.76","0","4.1","cytosol","17.72","0.87","0","4.56","cytosol","25.61","1.25","0","","cytosol","cytosol","18.4437","0.906275","0","2.34729","Phosphatidylinositol 4,5-bisphosphate 5-phosphatase with a role in secretion, localizes to the endoplasmic reticulum via the C-terminal tail; lacks the Sac1 domain and proline-rich region found in the other 3 INP proteins"
"VPH1","YOR270C","vacuole membrane","266.7","75.381","vacuole membrane","190.057","vacuole membrane","82.0716","vacuole membrane","250.762","vacuole membrane","37.5718","vacuole membrane","223.97","0.83","0","79.51","vacuole membrane","227.16","0.85","0","49.06","vacuole membrane","324.43","1.21","0","","vacuole membrane","vacuole membrane","244.401","0.91636","0","41.8672","Subunit a of vacuolar-ATPase V0 domain, one of two isoforms (Vph1p and Stv1p); Vph1p is located in V-ATPase complexes of the vacuole while Stv1p is located in V-ATPase complexes of the Golgi and endosomes"
"YPR003C","YPR003C","below threshold","19.95","5.53119","vacuole membrane","41.904","vacuole","16.4495","missing","20.6891","below threshold","28.3207","cytosol","20.04","1","0","6.81","cytosol","19.04","0.95","0","3.92","cytosol","25.01","1.25","0","","below threshold","below threshold","16.0569","0.804291","0","2.16962","Putative sulfate permease; physically interacts with Hsp82p; green fluorescent protein (GFP)-fusion protein localizes to the ER; YPR003C is not an essential gene"
"YPK9","YOR291W","ER","25.41","6.21508","vacuole membrane","77.1964","cytosol","68.1045","vacuole membrane","22.2156","below threshold","24.699","ER","22.73","0.89","0","6.85","ER","23.34","0.91","0","3.92","ER","25.34","0.99","0","","ER","ER","21.759","0.856199","0","5.20284","Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9), mutations in which are associated with Parkinson disease and Kufor?Rakeb syndrome"
"VMA13","YPR036W","vacuole membrane","162.4","37.4496","vacuole membrane","244.719","vacuole membrane","309.181","vacuole membrane","125.562","cytosol,vacuole membrane","69.5029","vacuole membrane","144.22","0.88","0","61.57","vacuole membrane","131.35","0.8","0","28.02","vacuole membrane","213.62","1.31","0","","vacuole membrane","vacuole membrane","145.118","0.893528","0","23.9266","Subunit H of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; serves as an activator or a structural stabilizer of the V-ATPase"
"COT1","YOR316C","below threshold","13.82","3.90039","vacuole membrane","112.189","cell periphery,vacuole membrane","121.76","vacuole membrane","29.9279","vacuole membrane","37.1576","cytosol","13.4","0.96","0","4.2","cytosol","15.83","1.14","0","3.12","cytosol","16.43","1.18","0","","below threshold","below threshold","15.4895","1.1203","0","2.0959","Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium"
"ERV2","YPR037C","below threshold","14.8","3.46891","punctate,vacuole,vacuole membrane","109.245","ER,vacuole","280.46","punctate","24.8038","below threshold","24.8294","cytosol","16.43","1.1","0","5.68","cytosol","18.14","1.22","0","3.63","cytosol","15.53","1.04","0","","below threshold","below threshold","15.7683","1.06495","0","2.23255","Flavin-linked sulfhydryl oxidase localized to the endoplasmic reticulum lumen, involved in disulfide bond formation within the ER"
"RHO5","YNL180C","nucleus:cytosol","43.08","11.1903","cell periphery,vacuole membrane","75.9972","cell periphery,vacuole","80.9852","cell periphery","27.0267","#N/A","0","nucleus.cytosol","39.65","0.92","0","15.75","nucleus.cytosol","42.15","0.97","0","7.88","nucleus,cytosol","71.54","1.66","1","","nucleus:cytosol","nucleus:cytosol","37.8605","0.878601","0","6.69696","Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity"
"MRL1","YPR079W","","","","vacuole membrane","60.1359","vacuole membrane","76.3683","below threshold","23.5492","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"VMA4","YOR332W","vacuole membrane","262.23","77.4308","vacuole membrane","416.815","vacuole membrane","515.708","missing","0","vacuole membrane","79.1323","vacuole membrane","347.93","1.32","0","149.41","vacuole membrane","233.3","0.88","0","60.14","vacuole membrane","544.87","2.07","1","","vacuole membrane","vacuole membrane","233.303","0.889661","0","50.8774","Subunit E of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane"
"SNX3","YOR357C","vacuole membrane","27.84","6.28462","vacuole membrane","149.309","vacuole membrane","189.914","vacuole","35.5056","vacuole membrane","58.4385","vacuole membrane","","","0","","vacuole membrane","","","0","","vacuole membrane","","","","","vacuole membrane","vacuole membrane","","","0","","Sorting nexin required to maintain late-Golgi resident enzymes in their proper location by recycling molecules from the prevacuolar compartment; contains a PX domain and sequence similarity to human Snx3p"
"YNL234W","YNL234W","cytosol","23.13","6.25788","cytosol,vacuole membrane","52.0505","ER","60.5603","below threshold","15.8328","#N/A","0","cytosol","26.18","1.13","0","9.86","cytosol","24.16","1.04","0","4.28","cytosol","18.03","0.77","0","","cytosol","cytosol","26.4873","1.14498","0","3.46707","Protein of unknown function with similarity to globins; has a functional heme-binding domain; transcription is induced by hypoxia and other stress conditions; proposed to be involved in glucose signaling or metabolism; regulated by Rgt1p"
"PEP12","YOR036W","","","","punctate,vacuole membrane","74.0504","vacuole membrane","114.826","punctate","29.709","vacuole membrane","42.0948","","","","","","","","","","","","","","","","","","","","","",""
"VTC3","YPL019C","below threshold","15.72","4.37968","vacuole membrane","158.918","cell periphery,vacuole membrane","99.2107","vacuole membrane","21.8045","vacuole membrane","55.4834","cytosol","14.09","0.89","0","4.22","cytosol","15.84","1","0","2.74","cytosol","18.42","1.17","0","","below threshold","below threshold","15.1483","0.963124","0","1.48451","Subunit of the vacuolar transporter chaperone (VTC) complex involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophagic vacuolar fusion"
"VMA11","YPL234C","","","","vacuole membrane","0","ER,vacuole","25.3793","missing","0","below threshold","23.4776","","","","","","","","","","","","","","","","","","","","","",""
"BXI1","YNL305C","","","","vacuole membrane","94.9444","vacuole","111.123","vacuole membrane","35.1827","vacuole membrane","28.3413","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YNL305C is not an essential gene"
"YPR170W-B","YPR170W-B","","","","vacuole membrane","218.303","cell periphery,vacuole membrane","338.459","vacuole membrane","65.3802","vacuole membrane","39.7533","","","","","","","","","","","","","","","","","","","","","",""
"PIB1","YDR313C","below threshold","18.2","","vacuole membrane","47.1437","vacuole membrane","64.6216","below threshold","17.7417","#N/A","","ambiguous","16.97","0.93","0","","ambiguous","15.94","0.87","0","","ambiguous","25.92","1.42","0","","","","","","","","RING-type ubiquitin ligase of the endosomal and vacuolar membranes, binds phosphatidylinositol(3)-phosphate; contains a FYVE finger domain"
"YPT35","YHR105W","below threshold","16.38","3.57883","vacuole membrane","76.0522","vacuole membrane","103.91","punctate","24.5779","vacuole membrane","40.6106","cytosol","18.03","1.1","0","6.61","cytosol","14.97","0.91","0","2.4","cytosol","18.04","1.1","0","","below threshold","below threshold","16.1895","0.987988","0","3.45627","Endosomal protein of unknown function that contains a phox (PX) homology domain and binds to both phosphatidylinositol-3-phosphate (PtdIns(3)P) and proteins involved in ER-Golgi or vesicular transport"
"FAB1","YFR019W","below threshold","14.57","4.6503","vacuole membrane","53.791","vacuole membrane","41.8744","below threshold","19.9415","vacuole membrane","37.3045","cytosol","13.54","0.92","0","5.32","cytosol","17.43","1.19","0","3.75","cytosol","15.84","1.08","0","","below threshold","below threshold","17.0458","1.16958","0","1.68742","1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2, which is involved in vacuolar sorting and homeostasis"
"PSE1","YMR308C","nucleus:cytosol","96.15","19.6288","cytosol,punctate,vacuole membrane","147.202","nucleus","144.582","ambiguous","33.5053","nucleus","54.2226","technical problem","","","0","","punctate","","","0","","punctate","","","","","nucleus:cytosol","nucleus:cytosol","87.0466","0.905275","0","11.3631","Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins, including Pdr1p, Yap1p, Ste12p, and Aft1p"
"YMR160W","YMR160W","vacuole membrane","21.72","5.44424","punctate,vacuole membrane","58.0293","ambiguous,punctate","77.4394","punctate","23.4326","#N/A","0","vacuole membrane","22.55","1.03","0","8.15","vacuole membrane","21.45","0.98","0","4.96","vacuole membrane","22.59","1.03","0","","vacuole membrane","vacuole membrane","22.2019","1.02177","0","2.93095","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; mutant has enhanced sensitivity to overexpression of mutant huntingtin; YMR160W is not an essential gene"
"CTF19","YPL018W","punctate","22.53","7.01521","punctate,vacuole membrane","42.2343","punctate","14.3798","punctate","23.3828","below threshold","24.7785","punctate","17.04","0.75","-1","5.37","punctate","19.46","0.86","0","3.73","punctate","25.71","1.14","0","","punctate","punctate","23.8974","1.06013","0","4.11749","Outer kinetochore protein, required for accurate mitotic chromosome segregation; component of the kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) that functions as a platform for kinetochore assembly"
"YER121W","YER121W","below threshold","15.99","","cytosol,vacuole membrane","100.35","cytosol","76.427","below threshold","21.5238","cytosol","38.2955","cytosol","15.8","0.98","0","","cytosol","15.92","0.99","0","","cytosol","15.93","0.99","0","","","","","","","","Putative protein of unknown function; may be involved in phosphatase regulation and/or generation of precursor metabolites and energy"
"BFR1","YOR198C","ER","86.71","23.4339","vacuole membrane","312.696","cytosol","381.659","ER","105.395","#N/A","","ER","137.3","1.58","1","64.32","ER","74.09","0.85","0","24.31","ER","37.04","0.42","-1","","ER","ER","86.7183","1","0","11.386","Component of mRNP complexes associated with polyribosomes; implicated in secretion and nuclear segregation; multicopy suppressor of BFA (Brefeldin A) sensitivity"
"SNX41","YDR425W","punctate","25.53","5.18081","punctate,vacuole membrane","66.1789","punctate","28.2744","punctate","24.2977","punctate","33.4683","punctate","31.89","1.24","0","12.81","punctate","33.16","1.29","0","5.53","punctate","34.91","1.36","1","","punctate","punctate","32.4943","1.27245","0","5.59238","Sorting nexin, involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network; interacts with Snx4p"
"SCH9","YHR205W","cytosol","19.82","9.83744","cytosol,vacuole membrane","81.309","cytosol,vacuole membrane","100.729","cytosol,vacuole membrane","41.6973","cytosol","63.8207","cytosol","22.05","1.11","0","23.8","cytosol","19.14","0.96","0","6.38","cytosol","17.67","0.89","0","","cytosol","cytosol","19.2167","0.969031","0","3.89417","Protein kinase involved in transcriptional activation of osmostress-responsive genes; regulates G1 progression, cAPK activity, nitrogen activation of the FGM pathway; involved in life span regulation; homologous to mammalian Akt/PKB"
"VAB2","YEL005C","punctate","18.84","4.62697","vacuole membrane","49.6075","ambiguous,punctate","35.8869","ambiguous,punctate","19.2038","below threshold","26.8834","punctate","20.96","1.11","0","7.13","punctate","16.35","0.86","0","3.36","punctate","21.06","1.11","0","","punctate","punctate","20.8753","1.10795","0","3.21197","Protein with a potential role in vacuolar function, as suggested by its ability to bind Vac8p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern"
"IML1","YJR138W","below threshold","15.73","3.54832","vacuole membrane","55.1533","ambiguous","30.5245","punctate,nuclear periphery","25.7719","#N/A","0","cytosol","13.94","0.88","0","4.39","cytosol","18.43","1.17","0","3.79","cytosol","15.96","1.01","0","","below threshold","below threshold","16.7126","1.0619","0","2.1954","Protein of unknown function, green fluorescent protein (GFP)-fusion protein localizes to the vacuolar membrane"
"GPH1","YPR160W","cytosol","86.53","39.0737","vacuole membrane","52.3865","below threshold","0","punctate,nuclear periphery","24.0791","#N/A","0","punctate","","","0","","punctate","","","0","","cytosol","221.24","2.55","1","","cytosol","cytosol","109.251","1.26245","0","45.8817","Non-essential glycogen phosphorylase required for the mobilization of glycogen, activity is regulated by cyclic AMP-mediated phosphorylation, expression is regulated by stress-response elements and by the HOG MAP kinase pathway"
"FRA1","YLL029W","cytosol","67.2","17.1994","vacuole membrane","64.1919","below threshold","82.18","vacuole membrane","56.1956","#N/A","0","cytosol","","","0","","cytosol","","","0","","nucleus","","","","","cytosol","cytosol","","","0","","Protein involved in negative regulation of transcription of iron regulon; forms an iron independent complex with Fra2p, Grx3p, and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation"
"MRP51","YPL118W","mitochondria","49.66","12.1352","vacuole membrane","29.6009","cell periphery,vacuole","6.47735","punctate","20.4769","#N/A","0","mitochondria","47.08","0.94","0","16.85","mitochondria","49.92","1","0","8.06","mitochondria","46.96","0.94","0","","mitochondria","mitochondria","55.549","1.1184","0","6.88467","Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences"
"PRR2","YDL214C","below threshold","16.36","4.56271","cytosol,vacuole membrane","62.1218","missing","53.0738","punctate","20.1783","#N/A","0","cytosol","18.48","1.12","0","6.48","cytosol","19.09","1.16","0","3.59","cytosol","15.48","0.94","0","","below threshold","below threshold","18.0262","1.10141","0","2.67443","Serine/threonine protein kinase that inhibits pheromone induced signalling downstream of MAPK, possibly at the level of the Ste12p transcription factor"
"PIB2","YGL023C","below threshold","15.9","","vacuole membrane","88.6452","vacuole membrane","112.811","vacuole membrane","24.3555","punctate,nuclear periphery","61.238","cytosol","14.46","0.9","0","","cytosol","18.72","1.17","0","","cytosol","18.06","1.13","0","","","","","","","","Protein binding phosphatidylinositol 3-phosphate, involved in telomere-proximal repression of gene expression; similar to Fab1 and Vps27"
"VOA1","YGR106C","vacuole membrane","119.12","37.2497","vacuole membrane","176.9","ER,vacuole","89.6471","ER,vacuole","82.96","#N/A","46.8465","vacuole membrane","95.38","0.8","0","45.53","vacuole membrane","114.47","0.96","0","23.3","vacuole membrane","283.88","2.38","1","","vacuole membrane","vacuole membrane","106.765","0.896188","0","22.6773","Endoplasmic reticulum protein that functions, together with other assembly factors, in assembly of the V0 sector of the vacuolar ATPase (V-ATPase); null mutation enhances the V-ATPase deficiency of a vma21 mutant impaired in ER retrieval"
